CHR	maps	lgchr	LG.x	gpos	chr	pphys	LG.y	LG_start	LG_end	n_contig	contig_type	contig_id	contig_start	contig_end	orientation	anchored
1343	GA	14	11	50.599	14	4178841	14	886620	19117434	55	W	14	1	18230815	+	1
105126	GA	14	11	50.599	14	4332452	14	886620	19117434	55	W	14	1	18230815	+	1
19436	GA	14	11	50.599	14	3848825	14	886620	19117434	55	W	14	1	18230815	+	1
7214	GA	14	11	50.599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115489	GA	14	11	50.599	14	3911526	14	886620	19117434	55	W	14	1	18230815	+	1
45525	GA	14	11	50.599	14	3886587	14	886620	19117434	55	W	14	1	18230815	+	1
32206	GA	14	11	50.599	14	4208459	14	886620	19117434	55	W	14	1	18230815	+	1
1343	GA	14	11	50.599	14	4178860	14	886620	19117434	55	W	14	1	18230815	+	1
69251	GA	14	11	51.329	14	4161102	14	886620	19117434	55	W	14	1	18230815	+	1
94652	GA	14	11	51.329	14	4362723	14	886620	19117434	55	W	14	1	18230815	+	1
35870	GA	14	11	51.329	14	4293381	14	886620	19117434	55	W	14	1	18230815	+	1
1999	GA	14	11	51.329	14	4424819	14	886620	19117434	55	W	14	1	18230815	+	1
105126	GA	14	11	51.329	14	4332459	14	886620	19117434	55	W	14	1	18230815	+	1
29331	GA	14	11	51.329	14	4376123	14	886620	19117434	55	W	14	1	18230815	+	1
85988	GA	14	11	51.329	14	4406610	14	886620	19117434	55	W	14	1	18230815	+	1
1999	GA	14	11	51.329	14	4424808	14	886620	19117434	55	W	14	1	18230815	+	1
35870	GA	14	11	51.329	14	4293385	14	886620	19117434	55	W	14	1	18230815	+	1
70579	GA	14	11	51.329	14	4290075	14	886620	19117434	55	W	14	1	18230815	+	1
7797	GA	14	11	51.329	14	4309805	14	886620	19117434	55	W	14	1	18230815	+	1
57657	GA	14	11	51.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76610	GA	14	11	51.329	14	4445813	14	886620	19117434	55	W	14	1	18230815	+	1
70579	GA	14	11	51.329	14	4290080	14	886620	19117434	55	W	14	1	18230815	+	1
57657	GA	14	11	51.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87514	GA	14	11	52.059	14	6397666	14	886620	19117434	55	W	14	1	18230815	+	1
13602	GA	14	11	52.059	14	4606813	14	886620	19117434	55	W	14	1	18230815	+	1
87514	GA	14	11	52.059	14	6397649	14	886620	19117434	55	W	14	1	18230815	+	1
5761	GA	14	11	52.059	14	4805577	14	886620	19117434	55	W	14	1	18230815	+	1
83850	GA	14	11	52.059	14	4817787	14	886620	19117434	55	W	14	1	18230815	+	1
1591	GA	14	11	52.059	14	6944305	14	886620	19117434	55	W	14	1	18230815	+	1
1591	GA	14	11	52.059	14	6944304	14	886620	19117434	55	W	14	1	18230815	+	1
5761	GA	14	11	52.059	14	4805570	14	886620	19117434	55	W	14	1	18230815	+	1
87514	GA	14	11	52.059	14	6397670	14	886620	19117434	55	W	14	1	18230815	+	1
119543	GA	14	11	52.059	14	4798896	14	886620	19117434	55	W	14	1	18230815	+	1
3115	GA	14	11	52.789	14	6554077	14	886620	19117434	55	W	14	1	18230815	+	1
87514	GA	14	11	52.789	14	6397667	14	886620	19117434	55	W	14	1	18230815	+	1
87514	GA	14	11	52.789	14	6397677	14	886620	19117434	55	W	14	1	18230815	+	1
1591	GA	14	11	52.789	14	6944314	14	886620	19117434	55	W	14	1	18230815	+	1
1330	GA	14	11	52.789	14	6880732	14	886620	19117434	55	W	14	1	18230815	+	1
3115	GA	14	11	52.789	14	6554062	14	886620	19117434	55	W	14	1	18230815	+	1
108237	GA	14	11	52.789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119235	GA	14	11	52.789	14	6450752	14	886620	19117434	55	W	14	1	18230815	+	1
18293	GA	14	11	52.789	14	6637205	14	886620	19117434	55	W	14	1	18230815	+	1
44882	GA	14	11	52.789	14	6176148	14	886620	19117434	55	W	14	1	18230815	+	1
79916	GA	14	11	52.789	14	6070313	14	886620	19117434	55	W	14	1	18230815	+	1
100303	GA	14	11	52.789	14	6592467	14	886620	19117434	55	W	14	1	18230815	+	1
4957	GA	14	11	52.789	14	6074682	14	886620	19117434	55	W	14	1	18230815	+	1
4957	GA	14	11	52.789	14	6074621	14	886620	19117434	55	W	14	1	18230815	+	1
4724	GA	14	11	52.789	14	6807925	14	886620	19117434	55	W	14	1	18230815	+	1
82830	GA	14	11	52.789	14	6071423	14	886620	19117434	55	W	14	1	18230815	+	1
1944	GA	14	11	52.789	14	6914519	14	886620	19117434	55	W	14	1	18230815	+	1
61019	GA	14	11	52.789	14	6915863	14	886620	19117434	55	W	14	1	18230815	+	1
47028	GA	14	11	52.789	14	6132414	14	886620	19117434	55	W	14	1	18230815	+	1
76319	GA	14	11	52.789	14	6151881	14	886620	19117434	55	W	14	1	18230815	+	1
108237	GA	14	11	52.789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45432	GA	14	11	52.789	14	7128946	14	886620	19117434	55	W	14	1	18230815	+	1
120465	GA	14	11	52.789	14	6079056	14	886620	19117434	55	W	14	1	18230815	+	1
46586	GA	14	11	52.789	370	15347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
39769	GA	14	11	52.789	14	6166802	14	886620	19117434	55	W	14	1	18230815	+	1
18502	GA	14	11	52.789	7222	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
44882	GA	14	11	52.789	14	6176164	14	886620	19117434	55	W	14	1	18230815	+	1
14701	GA	14	11	52.789	14	6624771	14	886620	19117434	55	W	14	1	18230815	+	1
4957	GA	14	11	52.789	14	6074669	14	886620	19117434	55	W	14	1	18230815	+	1
49097	GA	14	11	52.789	14	6434499	14	886620	19117434	55	W	14	1	18230815	+	1
18502	GA	14	11	52.789	7222	2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
44882	GA	14	11	52.789	14	6176183	14	886620	19117434	55	W	14	1	18230815	+	1
62197	GA	14	11	52.789	14	6284101	14	886620	19117434	55	W	14	1	18230815	+	1
1330	GA	14	11	52.789	14	6880787	14	886620	19117434	55	W	14	1	18230815	+	1
102912	GA	14	11	52.789	14	6067457	14	886620	19117434	55	W	14	1	18230815	+	1
862	GA	14	11	52.789	14	509093	14	473057	514697	43	W	368	1	41641	+	1
1944	GA	14	11	52.789	14	6914572	14	886620	19117434	55	W	14	1	18230815	+	1
82830	GA	14	11	52.789	14	6071401	14	886620	19117434	55	W	14	1	18230815	+	1
62098	GA	14	11	52.789	14	7112186	14	886620	19117434	55	W	14	1	18230815	+	1
4608	GA	14	11	52.789	14	6214813	14	886620	19117434	55	W	14	1	18230815	+	1
115998	GA	14	11	52.789	14	6636963	14	886620	19117434	55	W	14	1	18230815	+	1
76319	GA	14	11	52.789	14	6151822	14	886620	19117434	55	W	14	1	18230815	+	1
100303	GA	14	11	52.789	14	6592471	14	886620	19117434	55	W	14	1	18230815	+	1
77055	GA	14	11	53.519	17126	519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74788	GA	14	11	53.519	14	7149271	14	886620	19117434	55	W	14	1	18230815	+	1
77528	GA	14	11	53.519	14	7013142	14	886620	19117434	55	W	14	1	18230815	+	1
77528	GA	14	11	53.519	14	7013089	14	886620	19117434	55	W	14	1	18230815	+	1
116859	GA	14	11	53.519	14	6067274	14	886620	19117434	55	W	14	1	18230815	+	1
14169	GA	14	11	53.519	14	6935118	14	886620	19117434	55	W	14	1	18230815	+	1
102514	GA	14	11	53.519	14	7137702	14	886620	19117434	55	W	14	1	18230815	+	1
1085	GA	14	11	53.519	14	7209536	14	886620	19117434	55	W	14	1	18230815	+	1
65321	GA	14	11	53.519	14	7173748	14	886620	19117434	55	W	14	1	18230815	+	1
74788	GA	14	11	53.519	14	7149295	14	886620	19117434	55	W	14	1	18230815	+	1
14169	GA	14	11	53.519	14	6935123	14	886620	19117434	55	W	14	1	18230815	+	1
102514	GA	14	11	53.519	14	7137678	14	886620	19117434	55	W	14	1	18230815	+	1
74788	GA	14	11	53.519	14	7149262	14	886620	19117434	55	W	14	1	18230815	+	1
74788	GA	14	11	53.519	14	7149282	14	886620	19117434	55	W	14	1	18230815	+	1
37880	GA	14	11	53.519	14	7418508	14	886620	19117434	55	W	14	1	18230815	+	1
24499	GA	14	11	53.519	14	7258466	14	886620	19117434	55	W	14	1	18230815	+	1
7531	GA	14	11	53.519	14	7701019	14	886620	19117434	55	W	14	1	18230815	+	1
65321	GA	14	11	53.519	14	7173745	14	886620	19117434	55	W	14	1	18230815	+	1
37095	GA	14	11	53.519	14	7184061	14	886620	19117434	55	W	14	1	18230815	+	1
61858	GA	14	11	53.519	14	7348069	14	886620	19117434	55	W	14	1	18230815	+	1
16553	GA	14	11	54.249	14	8118694	14	886620	19117434	55	W	14	1	18230815	+	1
47490	GA	14	11	54.249	14	7911292	14	886620	19117434	55	W	14	1	18230815	+	1
85109	GA	14	11	54.249	14	8134415	14	886620	19117434	55	W	14	1	18230815	+	1
26941	GA	14	11	54.249	14	8367597	14	886620	19117434	55	W	14	1	18230815	+	1
26941	GA	14	11	54.249	14	8367561	14	886620	19117434	55	W	14	1	18230815	+	1
26941	GA	14	11	54.249	14	8367587	14	886620	19117434	55	W	14	1	18230815	+	1
26484	GA	14	11	54.249	14	7945129	14	886620	19117434	55	W	14	1	18230815	+	1
26856	GA	14	11	54.249	14	8389490	14	886620	19117434	55	W	14	1	18230815	+	1
120934	GA	14	11	54.249	14	7577960	14	886620	19117434	55	W	14	1	18230815	+	1
104583	GA	14	11	54.249	14	8244128	14	886620	19117434	55	W	14	1	18230815	+	1
26941	GA	14	11	54.249	14	8367557	14	886620	19117434	55	W	14	1	18230815	+	1
58852	GA	14	11	54.249	14	8277190	14	886620	19117434	55	W	14	1	18230815	+	1
74905	GA	14	11	54.249	14	7817509	14	886620	19117434	55	W	14	1	18230815	+	1
107557	GA	14	11	54.249	14	8499106	14	886620	19117434	55	W	14	1	18230815	+	1
74627	GA	14	11	54.249	14	7536239	14	886620	19117434	55	W	14	1	18230815	+	1
4352	GA	14	11	54.249	14	7970674	14	886620	19117434	55	W	14	1	18230815	+	1
84635	GA	14	11	54.249	14	8098315	14	886620	19117434	55	W	14	1	18230815	+	1
104583	GA	14	11	54.249	14	8244140	14	886620	19117434	55	W	14	1	18230815	+	1
104583	GA	14	11	54.249	14	8244164	14	886620	19117434	55	W	14	1	18230815	+	1
32108	GA	14	11	54.249	14	7861163	14	886620	19117434	55	W	14	1	18230815	+	1
19455	GA	14	11	54.249	14	8417515	14	886620	19117434	55	W	14	1	18230815	+	1
100640	GA	14	11	54.249	14	8008702	14	886620	19117434	55	W	14	1	18230815	+	1
106858	GA	14	11	54.249	14	7760029	14	886620	19117434	55	W	14	1	18230815	+	1
109064	GA	14	11	54.249	14	7555131	14	886620	19117434	55	W	14	1	18230815	+	1
85986	GA	14	11	54.249	14	8033243	14	886620	19117434	55	W	14	1	18230815	+	1
82242	GA	14	11	54.249	14	8402704	14	886620	19117434	55	W	14	1	18230815	+	1
3496	GA	14	11	54.249	14	8165731	14	886620	19117434	55	W	14	1	18230815	+	1
58897	GA	14	11	54.249	14	8095037	14	886620	19117434	55	W	14	1	18230815	+	1
3064	GA	14	11	54.249	14	7715518	14	886620	19117434	55	W	14	1	18230815	+	1
3064	GA	14	11	54.249	14	7715491	14	886620	19117434	55	W	14	1	18230815	+	1
109028	GA	14	11	54.249	14	7618802	14	886620	19117434	55	W	14	1	18230815	+	1
76087	GA	14	11	54.249	14	8045482	14	886620	19117434	55	W	14	1	18230815	+	1
89313	GA	14	11	54.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
112672	GA	14	11	54.979	14	8725481	14	886620	19117434	55	W	14	1	18230815	+	1
36050	GA	14	11	54.979	14	8697767	14	886620	19117434	55	W	14	1	18230815	+	1
2433	GA	14	11	54.979	14	8701441	14	886620	19117434	55	W	14	1	18230815	+	1
58488	GA	14	11	54.979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
64161	GA	14	11	54.979	14	8499088	14	886620	19117434	55	W	14	1	18230815	+	1
29566	GA	14	11	54.979	14	8896218	14	886620	19117434	55	W	14	1	18230815	+	1
557	GA	14	11	54.979	14	8662005	14	886620	19117434	55	W	14	1	18230815	+	1
106795	GA	14	11	54.979	14	8676351	14	886620	19117434	55	W	14	1	18230815	+	1
100349	GA	14	11	54.979	14	8785912	14	886620	19117434	55	W	14	1	18230815	+	1
100349	GA	14	11	54.979	14	8785935	14	886620	19117434	55	W	14	1	18230815	+	1
40774	GA	14	11	54.979	14	8712410	14	886620	19117434	55	W	14	1	18230815	+	1
10297	GA	14	11	54.979	14	8659869	14	886620	19117434	55	W	14	1	18230815	+	1
40004	GA	14	11	55.709	14	8842653	14	886620	19117434	55	W	14	1	18230815	+	1
23791	GA	14	11	55.709	14	8841389	14	886620	19117434	55	W	14	1	18230815	+	1
1553	GA	14	11	55.709	14	8792507	14	886620	19117434	55	W	14	1	18230815	+	1
40004	GA	14	11	55.709	14	8842627	14	886620	19117434	55	W	14	1	18230815	+	1
409	GA	14	11	55.709	14	8802582	14	886620	19117434	55	W	14	1	18230815	+	1
56876	GA	14	11	55.709	2629	4617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
112843	GA	14	11	55.709	14	8854131	14	886620	19117434	55	W	14	1	18230815	+	1
56876	GA	14	11	55.709	2629	4629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75420	GA	14	11	55.709	14	8814376	14	886620	19117434	55	W	14	1	18230815	+	1
75420	GA	14	11	55.709	14	8814357	14	886620	19117434	55	W	14	1	18230815	+	1
50454	GA	14	11	55.709	14	8854443	14	886620	19117434	55	W	14	1	18230815	+	1
49701	GA	14	11	57.179	14	9253749	14	886620	19117434	55	W	14	1	18230815	+	1
44914	GA	14	11	57.179	14	9438943	14	886620	19117434	55	W	14	1	18230815	+	1
52987	GA	14	11	57.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115672	GA	14	11	57.179	14	9405172	14	886620	19117434	55	W	14	1	18230815	+	1
52987	GA	14	11	57.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
108133	GA	14	11	57.179	14	9214623	14	886620	19117434	55	W	14	1	18230815	+	1
54039	GA	14	11	57.179	14	9269994	14	886620	19117434	55	W	14	1	18230815	+	1
113866	GA	14	11	57.179	14	9297532	14	886620	19117434	55	W	14	1	18230815	+	1
106443	GA	14	11	57.179	14	9283591	14	886620	19117434	55	W	14	1	18230815	+	1
31835	GA	14	11	57.179	14	9336711	14	886620	19117434	55	W	14	1	18230815	+	1
44914	GA	14	11	57.179	14	9438956	14	886620	19117434	55	W	14	1	18230815	+	1
31835	GA	14	11	57.179	14	9336741	14	886620	19117434	55	W	14	1	18230815	+	1
44914	GA	14	11	57.179	14	9438972	14	886620	19117434	55	W	14	1	18230815	+	1
12487	GA	14	11	57.179	14	9229225	14	886620	19117434	55	W	14	1	18230815	+	1
49701	GA	14	11	57.179	14	9253787	14	886620	19117434	55	W	14	1	18230815	+	1
53428	GA	14	11	57.179	14	9296858	14	886620	19117434	55	W	14	1	18230815	+	1
36393	GA	14	11	57.179	14	9354571	14	886620	19117434	55	W	14	1	18230815	+	1
31835	GA	14	11	57.179	14	9336744	14	886620	19117434	55	W	14	1	18230815	+	1
108133	GA	14	11	57.179	14	9214635	14	886620	19117434	55	W	14	1	18230815	+	1
54039	GA	14	11	57.909	14	9270033	14	886620	19117434	55	W	14	1	18230815	+	1
113141	GA	14	11	57.909	14	9754408	14	886620	19117434	55	W	14	1	18230815	+	1
85548	GA	14	11	57.909	14	9738353	14	886620	19117434	55	W	14	1	18230815	+	1
5665	GA	14	11	57.909	14	9472556	14	886620	19117434	55	W	14	1	18230815	+	1
49709	GA	14	11	57.909	14	9529940	14	886620	19117434	55	W	14	1	18230815	+	1
17910	GA	14	11	57.909	14	9676815	14	886620	19117434	55	W	14	1	18230815	+	1
46649	GA	14	11	57.909	14	9528059	14	886620	19117434	55	W	14	1	18230815	+	1
49709	GA	14	11	57.909	14	9529977	14	886620	19117434	55	W	14	1	18230815	+	1
61827	GA	14	11	57.909	14	9667281	14	886620	19117434	55	W	14	1	18230815	+	1
80057	GA	14	11	57.909	14	9530631	14	886620	19117434	55	W	14	1	18230815	+	1
5665	GA	14	11	57.909	14	9472612	14	886620	19117434	55	W	14	1	18230815	+	1
20923	GA	14	11	57.909	14	9595072	14	886620	19117434	55	W	14	1	18230815	+	1
49709	GA	14	11	57.909	14	9529951	14	886620	19117434	55	W	14	1	18230815	+	1
61827	GA	14	11	57.909	14	9667239	14	886620	19117434	55	W	14	1	18230815	+	1
91431	GA	14	11	57.909	14	9619548	14	886620	19117434	55	W	14	1	18230815	+	1
69543	GA	14	11	57.909	14	9703052	14	886620	19117434	55	W	14	1	18230815	+	1
47673	GA	14	11	57.909	14	9732220	14	886620	19117434	55	W	14	1	18230815	+	1
15050	GA	14	11	57.909	14	9522461	14	886620	19117434	55	W	14	1	18230815	+	1
69543	GA	14	11	57.909	14	9703039	14	886620	19117434	55	W	14	1	18230815	+	1
112589	GA	14	11	57.909	14	9759915	14	886620	19117434	55	W	14	1	18230815	+	1
5665	GA	14	11	57.909	14	9472555	14	886620	19117434	55	W	14	1	18230815	+	1
46649	GA	14	11	57.909	14	9528066	14	886620	19117434	55	W	14	1	18230815	+	1
109	GA	14	11	58.639	14	9822878	14	886620	19117434	55	W	14	1	18230815	+	1
19730	GA	14	11	58.639	14	9842355	14	886620	19117434	55	W	14	1	18230815	+	1
19730	GA	14	11	58.639	14	9842336	14	886620	19117434	55	W	14	1	18230815	+	1
83604	GA	14	11	59.369	14	9882892	14	886620	19117434	55	W	14	1	18230815	+	1
4517	GA	14	11	60.84	14	9958464	14	886620	19117434	55	W	14	1	18230815	+	1
59857	GA	14	11	62.31	14	10114232	14	886620	19117434	55	W	14	1	18230815	+	1
59857	GA	14	11	62.31	14	10114219	14	886620	19117434	55	W	14	1	18230815	+	1
59857	GA	14	11	62.31	14	10114193	14	886620	19117434	55	W	14	1	18230815	+	1
85544	GA	14	11	63.781	14	10193153	14	886620	19117434	55	W	14	1	18230815	+	1
3731	GA	14	11	63.781	14	10180074	14	886620	19117434	55	W	14	1	18230815	+	1
85544	GA	14	11	63.781	14	10193139	14	886620	19117434	55	W	14	1	18230815	+	1
3731	GA	14	11	63.781	14	10180066	14	886620	19117434	55	W	14	1	18230815	+	1
3731	GA	14	11	63.781	14	10180063	14	886620	19117434	55	W	14	1	18230815	+	1
2898	GA	14	11	64.511	14	10180080	14	886620	19117434	55	W	14	1	18230815	+	1
84825	GA	14	11	64.511	14	10196981	14	886620	19117434	55	W	14	1	18230815	+	1
2898	GA	14	11	64.511	14	10180084	14	886620	19117434	55	W	14	1	18230815	+	1
84825	GA	14	11	64.511	14	10197011	14	886620	19117434	55	W	14	1	18230815	+	1
2898	GA	14	11	64.511	14	10180087	14	886620	19117434	55	W	14	1	18230815	+	1
2898	GA	14	11	64.511	14	10180079	14	886620	19117434	55	W	14	1	18230815	+	1
54276	GA	14	11	65.241	14	10290303	14	886620	19117434	55	W	14	1	18230815	+	1
54276	GA	14	11	65.241	14	10290288	14	886620	19117434	55	W	14	1	18230815	+	1
54276	GA	14	11	65.241	14	10290271	14	886620	19117434	55	W	14	1	18230815	+	1
100523	GA	14	11	65.241	14	10284423	14	886620	19117434	55	W	14	1	18230815	+	1
52938	GA	14	11	65.241	14	10325031	14	886620	19117434	55	W	14	1	18230815	+	1
93611	GA	14	11	65.241	14	10207478	14	886620	19117434	55	W	14	1	18230815	+	1
107195	GA	14	11	65.971	14	10509254	14	886620	19117434	55	W	14	1	18230815	+	1
107195	GA	14	11	65.971	14	10509275	14	886620	19117434	55	W	14	1	18230815	+	1
10568	GA	14	11	66.701	14	10642604	14	886620	19117434	55	W	14	1	18230815	+	1
62833	GA	14	11	68.172	14	10808487	14	886620	19117434	55	W	14	1	18230815	+	1
30243	GA	14	11	68.172	14	10833381	14	886620	19117434	55	W	14	1	18230815	+	1
46366	GA	14	11	68.172	14	10764436	14	886620	19117434	55	W	14	1	18230815	+	1
62833	GA	14	11	68.172	14	10808504	14	886620	19117434	55	W	14	1	18230815	+	1
62833	GA	14	11	68.172	14	10808473	14	886620	19117434	55	W	14	1	18230815	+	1
30243	GA	14	11	68.172	14	10833382	14	886620	19117434	55	W	14	1	18230815	+	1
103171	GA	14	11	68.172	14	10832440	14	886620	19117434	55	W	14	1	18230815	+	1
30243	GA	14	11	68.172	14	10833396	14	886620	19117434	55	W	14	1	18230815	+	1
86739	GA	14	11	68.902	14	10883463	14	886620	19117434	55	W	14	1	18230815	+	1
25105	GA	14	11	68.902	14	10865722	14	886620	19117434	55	W	14	1	18230815	+	1
35806	GA	14	11	68.902	14	10919514	14	886620	19117434	55	W	14	1	18230815	+	1
25105	GA	14	11	68.902	14	10865724	14	886620	19117434	55	W	14	1	18230815	+	1
51681	GA	14	11	69.631	14	11022946	14	886620	19117434	55	W	14	1	18230815	+	1
38717	GA	14	11	69.631	14	10996328	14	886620	19117434	55	W	14	1	18230815	+	1
120990	GA	14	11	69.631	14	10952141	14	886620	19117434	55	W	14	1	18230815	+	1
116868	GA	14	11	69.631	14	11014931	14	886620	19117434	55	W	14	1	18230815	+	1
38717	GA	14	11	69.631	14	10996331	14	886620	19117434	55	W	14	1	18230815	+	1
35963	GA	14	11	69.631	14	10959702	14	886620	19117434	55	W	14	1	18230815	+	1
115824	GA	14	11	69.631	20749	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
42121	GA	14	11	70.361	14	10962895	14	886620	19117434	55	W	14	1	18230815	+	1
80535	GA	14	11	71.091	14	11070865	14	886620	19117434	55	W	14	1	18230815	+	1
41070	GA	14	11	71.091	14	11141785	14	886620	19117434	55	W	14	1	18230815	+	1
17368	GA	14	11	71.091	14	11225601	14	886620	19117434	55	W	14	1	18230815	+	1
114182	GA	14	11	71.091	14	11141287	14	886620	19117434	55	W	14	1	18230815	+	1
114182	GA	14	11	71.091	14	11141331	14	886620	19117434	55	W	14	1	18230815	+	1
45534	GA	14	11	71.091	14	11079060	14	886620	19117434	55	W	14	1	18230815	+	1
17368	GA	14	11	71.091	14	11225612	14	886620	19117434	55	W	14	1	18230815	+	1
36177	GA	14	11	71.091	14	11136152	14	886620	19117434	55	W	14	1	18230815	+	1
105570	GA	14	11	71.091	14	11218373	14	886620	19117434	55	W	14	1	18230815	+	1
4920	GA	14	11	71.091	14	11165195	14	886620	19117434	55	W	14	1	18230815	+	1
80535	GA	14	11	71.091	14	11070877	14	886620	19117434	55	W	14	1	18230815	+	1
17368	GA	14	11	71.091	14	11225618	14	886620	19117434	55	W	14	1	18230815	+	1
51416	GA	14	11	71.091	14	11078301	14	886620	19117434	55	W	14	1	18230815	+	1
28273	GA	14	11	71.091	14	11275190	14	886620	19117434	55	W	14	1	18230815	+	1
78976	GA	14	11	71.821	14	11355363	14	886620	19117434	55	W	14	1	18230815	+	1
117843	GA	14	11	71.821	14	11429330	14	886620	19117434	55	W	14	1	18230815	+	1
115381	GA	14	11	71.821	14	11338710	14	886620	19117434	55	W	14	1	18230815	+	1
65065	GA	14	11	72.551	14	11454856	14	886620	19117434	55	W	14	1	18230815	+	1
105350	GA	14	11	72.551	14	11518328	14	886620	19117434	55	W	14	1	18230815	+	1
1302	GA	14	11	72.551	14	11510957	14	886620	19117434	55	W	14	1	18230815	+	1
1302	GA	14	11	72.551	14	11510985	14	886620	19117434	55	W	14	1	18230815	+	1
28576	GA	14	11	72.551	14	11533223	14	886620	19117434	55	W	14	1	18230815	+	1
105350	GA	14	11	72.551	14	11518332	14	886620	19117434	55	W	14	1	18230815	+	1
65065	GA	14	11	72.551	14	11454883	14	886620	19117434	55	W	14	1	18230815	+	1
65065	GA	14	11	72.551	14	11454885	14	886620	19117434	55	W	14	1	18230815	+	1
1302	GA	14	11	72.551	14	11510970	14	886620	19117434	55	W	14	1	18230815	+	1
5302	GA	14	11	73.281	14	11607672	14	886620	19117434	55	W	14	1	18230815	+	1
69729	GA	14	11	74.011	14	11711988	14	886620	19117434	55	W	14	1	18230815	+	1
28576	GA	14	11	74.011	14	11533216	14	886620	19117434	55	W	14	1	18230815	+	1
34642	GA	14	11	74.011	14	11734248	14	886620	19117434	55	W	14	1	18230815	+	1
85002	GA	14	11	74.011	14	11657110	14	886620	19117434	55	W	14	1	18230815	+	1
7107	GA	14	11	74.011	14	11554395	14	886620	19117434	55	W	14	1	18230815	+	1
34642	GA	14	11	74.011	14	11734233	14	886620	19117434	55	W	14	1	18230815	+	1
3214	GA	14	11	74.011	14	11868066	14	886620	19117434	55	W	14	1	18230815	+	1
65148	GA	14	11	74.011	14	11816255	14	886620	19117434	55	W	14	1	18230815	+	1
104353	GA	14	11	74.011	14	11907936	14	886620	19117434	55	W	14	1	18230815	+	1
3214	GA	14	11	74.011	14	11868071	14	886620	19117434	55	W	14	1	18230815	+	1
9694	GA	14	11	74.011	14	11747188	14	886620	19117434	55	W	14	1	18230815	+	1
119971	GA	14	11	74.011	14	11878854	14	886620	19117434	55	W	14	1	18230815	+	1
72475	GA	14	11	74.011	14	11815117	14	886620	19117434	55	W	14	1	18230815	+	1
92258	GA	14	11	74.011	14	11645776	14	886620	19117434	55	W	14	1	18230815	+	1
119971	GA	14	11	74.011	14	11878871	14	886620	19117434	55	W	14	1	18230815	+	1
4511	GA	14	11	74.011	14	11678906	14	886620	19117434	55	W	14	1	18230815	+	1
105535	GA	14	11	74.011	14	11895165	14	886620	19117434	55	W	14	1	18230815	+	1
43127	GA	14	11	74.011	14	11750255	14	886620	19117434	55	W	14	1	18230815	+	1
69729	GA	14	11	74.011	14	11711954	14	886620	19117434	55	W	14	1	18230815	+	1
43127	GA	14	11	74.011	14	11750248	14	886620	19117434	55	W	14	1	18230815	+	1
77111	GA	14	11	74.741	14	11749308	14	886620	19117434	55	W	14	1	18230815	+	1
72475	GA	14	11	74.741	14	11815127	14	886620	19117434	55	W	14	1	18230815	+	1
5636	GA	14	11	76.212	14	12164275	14	886620	19117434	55	W	14	1	18230815	+	1
99303	GA	14	11	76.212	14	12132815	14	886620	19117434	55	W	14	1	18230815	+	1
69018	GA	14	11	76.212	14	12078611	14	886620	19117434	55	W	14	1	18230815	+	1
42062	GA	14	11	76.212	14	12078615	14	886620	19117434	55	W	14	1	18230815	+	1
5636	GA	14	11	76.212	14	12164257	14	886620	19117434	55	W	14	1	18230815	+	1
43915	GA	14	11	76.212	14	12143427	14	886620	19117434	55	W	14	1	18230815	+	1
77283	GA	14	11	76.212	14	12118047	14	886620	19117434	55	W	14	1	18230815	+	1
99303	GA	14	11	76.212	14	12132816	14	886620	19117434	55	W	14	1	18230815	+	1
82589	GA	14	11	76.212	14	12445420	14	886620	19117434	55	W	14	1	18230815	+	1
43915	GA	14	11	76.212	14	12143417	14	886620	19117434	55	W	14	1	18230815	+	1
70539	GA	14	11	76.212	14	12037064	14	886620	19117434	55	W	14	1	18230815	+	1
24873	GA	14	11	76.212	14	12118406	14	886620	19117434	55	W	14	1	18230815	+	1
73756	GA	14	11	76.942	14	12472713	14	886620	19117434	55	W	14	1	18230815	+	1
70861	GA	14	11	76.942	14	12312341	14	886620	19117434	55	W	14	1	18230815	+	1
73756	GA	14	11	76.942	14	12472710	14	886620	19117434	55	W	14	1	18230815	+	1
120396	GA	14	11	76.942	14	12342929	14	886620	19117434	55	W	14	1	18230815	+	1
73756	GA	14	11	76.942	14	12472766	14	886620	19117434	55	W	14	1	18230815	+	1
