LG	ogchr	ogphys	lgchr	pos
LG16	13	6583471	13	99.278
LG16	13	6599564	13	99.278
LG16	13	6771788	13	99.278
LG16	13	6793452	13	99.278
LG16	13	6882270	13	99.278
LG16	13	6886455	13	99.278
LG16	13	6931136	13	99.278
LG16	13	6969848	13	98.548
LG16	13	6972386	13	98.548
LG16	13	6978344	13	98.548
LG16	13	6978344	13	98.548
LG16	13	6994900	13	98.548
LG16	13	7085175	13	96.325
LG16	13	7160996	13	95.595
LG16	13	7200260	13	95.595
LG16	13	7200260	13	95.595
LG16	13	7261476	13	94.865
LG16	13	7261476	13	94.865
LG16	13	7305777	13	93.406
LG16	13	7305777	13	93.406
LG16	13	7337084	13	94.865
LG16	13	7355392	13	94.865
LG16	13	7421544	13	94.136
LG16	13	7479588	13	94.136
LG16	13	7529006	13	94.136
LG16	13	7529006	13	94.136
LG16	13	7533305	13	94.136
LG16	13	7554390	13	94.136
LG16	13	7554390	13	94.136
LG16	13	7558479	13	94.136
LG16	13	7596815	13	94.136
LG16	13	7596815	13	94.136
LG16	13	7596815	13	94.136
LG16	13	7598605	13	94.136
LG16	13	7599653	13	94.136
LG16	13	7599653	13	94.136
LG16	13	7599653	13	94.136
LG16	13	7627459	13	94.136
LG16	13	7647894	13	94.136
LG16	13	7788178	13	93.406
LG16	13	7788178	13	93.406
LG16	13	7788178	13	93.406
LG16	13	7838274	13	92.676
LG16	13	8042781	13	90.475
LG16	13	8042781	13	91.205
LG16	13	8056322	13	91.205
LG16	13	8103213	13	90.475
LG16	13	8103213	13	91.205
LG16	13	8140668	13	91.205
LG16	13	8140668	13	91.205
LG16	13	8152921	13	91.205
LG16	13	8222001	13	90.475
LG16	13	8222001	13	90.475
LG16	13	8224294	13	90.475
LG16	13	8224294	13	90.475
LG16	13	8224294	13	90.475
LG16	13	8224294	13	90.475
LG16	13	8247231	13	90.475
LG16	13	8247231	13	90.475
LG16	13	8287095	13	90.475
LG16	13	8301265	13	90.475
LG16	13	8489716	13	89.015
LG16	13	8490159	13	89.015
LG16	13	8490159	13	89.745
LG16	13	8516734	13	89.015
LG16	13	8516734	13	89.015
LG16	13	8519419	13	89.015
LG16	13	8528762	13	89.745
LG16	13	8574576	13	87.544
LG16	13	8576170	13	87.544
LG16	13	8604001	13	87.544
LG16	13	8604001	13	87.544
LG16	13	8636175	13	87.544
LG16	13	8765012	13	86.074
LG16	13	8765012	13	86.074
LG16	13	8801100	13	86.074
LG16	13	8801100	13	86.074
LG16	13	8837158	13	85.344
LG16	13	8851554	13	85.344
LG16	13	8851554	13	86.074
LG16	13	8854928	13	86.074
LG16	13	8903126	13	86.074
LG16	13	8904382	13	86.074
LG16	13	8904683	13	86.074
LG16	13	8914412	13	86.074
LG16	13	8949143	13	86.074
LG16	13	8993998	13	85.344
LG16	13	9028717	13	85.344
LG16	13	9115490	13	83.873
LG16	13	9115490	13	83.873
LG16	13	9132527	13	83.873
LG16	13	9169999	13	83.873
LG16	13	9202954	13	83.873
LG16	13	9202954	13	83.873
LG16	13	9202954	13	83.873
LG16	13	9224084	13	83.873
LG16	13	9232448	13	83.873
LG16	13	9240280	13	83.873
LG16	13	9240280	13	83.873
LG16	13	9259860	13	83.873
LG16	13	9259860	13	83.873
LG16	13	9259860	13	83.873
LG16	13	9264070	13	83.143
LG16	13	9298769	13	83.143
LG16	13	9298769	13	83.873
LG16	13	9310899	13	83.143
LG16	13	9324270	13	83.143
LG16	13	9351658	13	83.143
LG16	13	9351658	13	83.143
LG16	13	9360402	13	83.143
LG16	13	9420835	13	83.143
LG16	13	9420835	13	83.143
LG16	13	9493804	13	82.413
LG16	13	9530332	13	81.683
LG16	13	9578566	13	79.461
LG16	13	9578566	13	79.461
LG16	13	9599844	13	79.461
LG16	13	9674859	13	79.461
LG16	13	9690429	13	78.731
LG16	13	9713727	13	78.731
LG16	13	9740546	13	78.001
LG16	13	9740546	13	78.001
LG16	13	9757157	13	78.001
LG16	13	9757157	13	78.001
LG16	13	9785643	13	78.001
LG16	13	9785643	13	78.001
LG16	13	9787384	13	77.271
LG16	13	9837900	13	78.001
LG16	13	9854869	13	77.271
LG16	13	9859895	13	78.001
LG16	13	9887568	13	78.001
LG16	13	9892187	13	77.271
LG16	13	9896822	13	77.271
LG16	13	9900109	13	77.271
LG16	13	9905357	13	77.271
LG16	13	9905975	13	77.271
LG16	13	9909025	13	76.541
LG16	13	9909025	13	77.271
LG16	13	9909025	13	77.271
LG16	13	9909028	13	77.271
LG16	13	9909028	13	77.271
LG16	13	9949676	13	77.271
LG16	13	9949676	13	77.271
LG16	13	9949676	13	77.271
LG16	13	10007131	13	76.541
LG16	13	10010308	13	77.271
LG16	13	10011201	13	76.541
LG16	13	10041753	13	75.811
LG16	13	10111549	13	75.081
LG16	13	10143057	13	75.081
LG16	13	10146318	13	75.081
LG16	13	10149158	13	75.081
LG16	13	10158252	13	74.351
LG16	13	10195829	13	74.351
LG16	13	10238254	13	74.351
LG16	13	10242566	13	74.351
LG16	13	10242566	13	74.351
LG16	13	10242566	13	74.351
LG16	13	10250716	13	73.621
LG16	13	10255051	13	73.621
LG16	13	10341899	13	73.621
LG16	13	10377801	13	72.891
LG16	13	10412632	13	72.891
LG16	13	10412632	13	72.891
LG16	13	10550491	13	72.161
LG16	13	10550491	13	72.161
LG16	13	10606545	13	72.161
LG16	13	10668728	13	72.161
LG16	13	10681017	13	72.161
LG16	13	10681017	13	72.161
LG16	13	10699539	13	70.701
LG16	13	10770913	13	69.972
LG16	13	10780319	13	70.701
LG16	13	10780319	13	71.431
LG16	13	10798692	13	69.972
LG16	13	10843292	13	68.512
LG16	13	10856238	13	67.782
LG16	13	10913594	13	67.782
LG16	13	10913594	13	67.782
LG16	13	10934762	13	67.052
LG16	13	10937032	13	67.052
LG16	13	10943304	13	67.052
LG16	13	10943689	13	67.052
LG16	13	10964421	13	67.052
LG16	13	11006698	13	69.242
LG16	13	11051746	13	66.322
LG16	13	11081419	13	66.322
LG16	13	11081419	13	66.322
LG16	13	11133683	13	65.592
LG16	13	11179999	13	65.592
LG16	13	11224786	13	64.862
LG16	13	11224786	13	64.862
LG16	13	11344501	13	63.391
LG16	13	11344501	13	63.391
LG16	13	11371471	13	63.391
LG16	13	11373241	13	63.391
LG16	13	11378710	13	63.391
LG16	13	11398247	13	63.391
LG16	13	11416595	13	63.391
LG16	13	11416595	13	63.391
LG16	13	11416595	13	63.391
LG16	13	11461382	13	62.661
LG16	13	11461382	13	63.391
LG16	13	11470118	13	63.391
LG16	13	11508508	13	63.391
LG16	13	11509616	13	63.391
LG16	13	11524638	13	63.391
LG16	13	11558401	13	63.391
LG16	13	11622248	13	63.391
LG16	13	11652244	13	63.391
LG16	13	11663199	13	62.661
LG16	13	11663199	13	63.391
LG16	13	11663589	13	63.391
LG16	13	11663589	13	63.391
LG16	13	11765393	13	62.661
LG16	13	11765393	13	62.661
LG16	13	11765393	13	62.661
LG16	13	11770047	13	62.661
LG16	13	11770047	13	62.661
LG16	13	11785875	13	61.931
LG16	13	11785875	13	61.931
LG16	13	11785875	13	61.931
LG16	13	11785875	13	61.931
LG16	13	11920602	13	61.931
LG16	13	11982668	13	60.461
LG16	13	12025652	13	60.461
LG16	13	12066619	13	61.931
LG16	13	12111493	13	59.731
LG16	13	12211761	13	59.001
LG16	13	12222181	13	59.001
LG16	13	12324299	13	59.001
LG16	13	12397308	13	59.001
LG16	13	12405603	13	59.001
LG16	13	12543547	13	58.271
LG16	13	12588470	13	58.271
LG16	13	12594071	13	57.541
LG16	13	12594071	13	58.271
LG16	13	12623344	13	58.271
LG16	13	12623743	13	58.271
LG16	13	12623743	13	58.271
LG16	13	12630908	13	58.271
LG16	13	12630908	13	58.271
LG16	13	12630908	13	58.271
LG16	13	12631232	13	58.271
LG16	13	12631675	13	57.541
LG16	13	12634705	13	57.541
LG16	13	12720312	13	58.271
LG16	13	12794308	13	58.271
LG16	13	12794308	13	58.271
LG16	13	12797952	13	58.271
LG16	13	12797952	13	58.271
LG16	13	12835288	13	57.541
LG16	13	12840707	13	57.541
LG16	13	12840707	13	57.541
LG16	13	12885835	13	57.541
LG16	13	12885835	13	58.271
LG16	13	12951078	13	57.541
LG16	13	12981690	13	57.541
LG16	13	12981690	13	57.541
LG16	13	13071378	13	56.07
LG16	13	13107496	13	56.07
LG16	13	13141311	13	56.07
LG16	13	13181468	13	56.07
LG16	13	13181468	13	56.07
LG16	13	13181468	13	56.07
LG16	13	13252869	13	56.07
LG16	13	13330480	13	56.07
LG16	13	13364541	13	56.07
LG16	13	13368462	13	56.07
LG16	13	13368462	13	56.07
LG16	13	13431836	13	55.34
LG16	13	13478959	13	55.34
LG16	13	13479332	13	54.61
LG16	13	13510363	13	54.61
LG16	13	13527808	13	54.61
LG16	13	13675329	13	54.61
LG16	13	13687888	13	54.61
LG16	13	13704731	13	54.61
LG16	13	13716269	13	53.15
LG16	13	13716269	13	54.61
LG16	13	13716515	13	54.61
LG16	13	13731456	13	54.61
LG16	13	13731456	13	54.61
LG16	13	13880060	13	53.88
LG16	13	13880060	13	53.88
LG16	13	13888999	13	53.88
LG16	13	13978113	13	53.88
LG16	13	14043685	13	53.88
LG16	13	14071973	13	53.88
LG16	13	14077190	13	53.88
LG16	13	14140515	13	54.61
LG16	13	14140515	13	54.61
LG16	13	14200876	13	53.88
LG16	13	14212665	13	53.88
LG16	13	14302065	13	53.15
LG16	13	14347591	13	53.15
LG16	13	14362494	13	53.15
LG16	13	14362494	13	53.15
LG16	13	14362494	13	53.15
LG16	13	14364183	13	53.15
LG16	13	14364183	13	53.15
LG16	13	14364183	13	53.15
LG16	13	14436663	13	53.15
LG16	13	14466197	13	51.68
LG16	13	14466197	13	51.68
LG16	13	14505734	13	50.95
LG16	13	14524638	13	50.22
LG16	13	14557433	13	49.49
LG16	13	14625646	13	48.019
LG16	13	14625646	13	48.019
LG16	13	14646301	13	47.289
LG16	13	14676141	13	47.289
LG16	13	14738828	13	45.819
LG16	13	14738828	13	45.819
LG16	13	14778918	13	45.819
LG16	13	14864121	13	45.089
LG16	13	14897466	13	45.089
LG16	13	14897469	13	45.089
LG16	13	15056042	13	42.888
LG16	13	15060655	13	42.888
LG16	13	15080123	13	43.618
LG16	13	15105894	13	42.888
LG16	13	15254219	13	41.417
LG16	13	15268463	13	41.417
LG16	13	15297360	13	41.417
LG16	13	15297360	13	41.417
LG16	13	15299336	13	41.417
LG16	13	15299336	13	41.417
LG16	13	15317647	13	41.417
LG16	13	15354074	13	41.417
LG16	13	15365107	13	40.687
LG16	13	15470084	13	39.957
LG16	13	15512813	13	32.625
LG16	13	15576872	13	39.957
LG16	13	15576872	13	39.957
LG16	13	15604118	13	39.228
LG16	13	15609956	13	39.228
LG16	13	15612682	13	38.498
LG16	13	15616006	13	38.498
LG16	13	15616006	13	38.498
LG16	13	15616700	13	38.498
LG16	13	15626386	13	38.498
LG16	13	15669737	13	38.498
LG16	13	15671057	13	38.498
LG16	13	15671057	13	38.498
LG16	13	15671057	13	38.498
LG16	13	15676260	13	38.498
LG16	13	15694875	13	37.768
LG16	13	15709321	13	37.768
LG16	13	15721823	13	37.768
LG16	13	15723067	13	37.768
LG16	13	15741472	13	37.768
LG16	13	15745300	13	37.768
LG16	13	15787618	13	37.768
LG16	13	15797280	13	37.768
LG16	13	15813458	13	37.038
LG16	13	15825169	13	37.038
LG16	13	15837277	13	37.038
LG16	13	15875174	13	36.308
LG16	13	15875174	13	36.308
LG16	13	15960560	13	33.355
LG16	13	15960560	13	33.355
LG16	13	15975041	13	33.355
LG16	13	15975041	13	33.355
LG16	13	15979423	13	33.355
LG16	13	15994036	13	33.355
LG16	13	16098901	13	33.355
LG16	13	16098901	13	33.355
LG16	13	16140662	13	32.625
LG16	13	16156033	13	32.625
LG16	13	16180644	13	32.625
LG16	13	16180644	13	32.625
LG16	13	16231157	13	31.895
LG16	13	16267694	13	31.895
LG16	13	16274688	13	31.895
LG16	13	16274688	13	31.895
LG16	13	16285605	13	31.895
LG16	13	16310014	13	31.165
LG16	13	16370708	13	31.165
LG16	13	16384531	13	31.165
LG16	13	16389758	13	30.435
LG16	13	16397122	13	34.085
LG16	13	16430579	13	29.706
LG16	13	16430579	13	29.706
LG16	13	16430579	13	29.706
LG16	13	16435920	13	28.235
LG16	13	16439874	13	27.505
LG16	13	16452253	13	29.706
LG16	13	16452253	13	29.706
LG16	13	16474384	13	29.706
LG16	13	16612456	13	27.505
LG16	13	16627231	13	26.775
LG16	13	16643517	13	26.045
LG16	13	16644130	13	26.045
LG16	13	16644130	13	26.045
LG16	13	16645382	13	26.045
LG16	13	16646588	13	26.045
LG16	13	16671218	13	24.574
LG16	13	16726529	13	24.574
LG16	13	16726529	13	24.574
LG16	13	16748953	13	23.844
LG16	13	16797117	13	24.574
LG16	13	16812838	13	23.114
LG16	13	16888673	13	20.128
LG16	13	16894180	13	20.128
LG16	13	16894180	13	20.128
LG16	13	16902623	13	19.399
LG16	13	16963476	13	19.399
LG16	13	16963476	13	19.399
LG16	13	16963476	13	19.399
LG16	13	16987106	13	19.399
LG16	13	16993184	13	19.399
LG16	13	16993184	13	19.399
LG16	13	17030012	13	19.399
LG16	13	17030012	13	19.399
LG16	13	17033677	13	19.399
LG16	13	17057753	13	19.399
LG16	13	17062437	13	19.399
LG16	13	17087376	13	19.399
LG16	13	17121376	13	19.399
LG16	13	17121376	13	19.399
LG16	13	17174219	13	19.399
LG16	13	17174219	13	19.399
LG16	13	17174219	13	19.399
LG16	13	17174219	13	19.399
LG16	13	17228201	13	19.399
LG16	13	17315344	13	17.176
LG16	13	17326245	13	17.176
LG16	13	17382920	13	15.705
LG16	13	17382920	13	15.705
LG16	13	17382920	13	15.705
LG16	13	17388697	13	15.705
LG16	13	17388697	13	15.705
LG16	13	17405464	13	15.705
LG16	13	17408993	13	15.705
LG16	13	17408993	13	15.705
LG16	13	17408993	13	15.705
LG16	13	17408993	13	15.705
LG16	13	17452059	13	15.705
LG16	13	17465618	13	14.975
LG16	13	17465618	13	15.705
LG16	13	17465618	13	15.705
LG16	13	17465694	13	14.245
LG16	13	17504086	13	14.975
LG16	13	17628267	13	14.245
LG16	13	17628267	13	14.245
LG16	13	17637252	13	14.245
LG16	13	17637252	13	14.245
LG16	13	17727672	13	14.245
LG16	13	17727672	13	14.245
LG16	13	17751814	13	14.245
LG16	13	17781535	13	14.245
LG16	13	17802471	13	14.245
LG16	13	17802471	13	14.245
LG16	13	17890315	13	12.775
LG16	13	18149328	13	12.045
LG16	13	18149328	13	12.045
LG16	13	18183203	13	12.045
LG16	13	18183203	13	12.045
LG16	13	18183203	13	12.045
LG11	14	109544	14	0
LG11	14	112885	14	0.73
LG11	14	196437	14	0.73
LG11	14	196437	14	0.73
LG11	14	248496	14	0.73
LG11	14	260682	14	0.73
LG11	14	260682	14	0.73
LG11	14	284738	14	1.46
LG11	14	297868	14	1.46
LG11	14	348189	14	0.73
LG11	14	366964	14	1.46
LG11	14	374898	14	1.46
LG11	14	380659	14	1.46
LG11	14	380662	14	1.46
LG11	14	422164	14	1.46
LG11	14	427385	14	1.46
LG11	14	427669	14	1.46
LG11	14	427669	14	1.46
LG11	14	427669	14	1.46
LG11	14	429649	14	1.46
LG11	14	429649	14	1.46
LG11	14	430460	14	2.19
LG11	14	430460	14	2.19
LG11	14	438846	14	1.46
LG11	14	452548	14	2.19
LG11	14	471353	14	1.46
LG11	14	471353	14	1.46
LG11	14	479786	14	1.46
LG11	14	512606	14	1.46
LG11	14	533904	14	1.46
LG11	14	547936	14	1.46
LG11	14	547936	14	1.46
LG11	14	558757	14	1.46
LG11	14	636277	14	1.46
LG11	14	659432	14	1.46
LG11	14	677654	14	1.46
LG11	14	724053	14	1.46
LG11	14	724053	14	1.46
LG11	14	755298	14	1.46
LG11	14	756788	14	1.46
LG11	14	757173	14	1.46
LG11	14	791829	14	1.46
LG11	14	792944	14	1.46
LG11	14	833436	14	1.46
LG11	14	859384	14	1.46
LG11	14	887539	14	1.46
LG11	14	892739	14	1.46
LG11	14	904901	14	2.92
LG11	14	950797	14	1.46
LG11	14	1047365	14	5.142
LG11	14	1047365	14	5.142
LG11	14	1078665	14	5.142
LG11	14	1096157	14	5.142
LG11	14	1098873	14	5.142
LG11	14	1098873	14	5.142
LG11	14	1098876	14	5.142
LG11	14	1106995	14	5.142
LG11	14	1124744	14	5.142
LG11	14	1124744	14	5.142
LG11	14	1124744	14	5.142
LG11	14	1167502	14	5.142
LG11	14	1167502	14	5.142
LG11	14	1168746	14	5.142
LG11	14	1168746	14	5.142
LG11	14	1168746	14	5.142
LG11	14	1196706	14	5.142
LG11	14	1196706	14	5.142
LG11	14	1220343	14	6.613
LG11	14	1220343	14	6.613
LG11	14	1220343	14	6.613
LG11	14	1331073	14	9.599
LG11	14	1331073	14	9.599
LG11	14	1340236	14	9.599
LG11	14	1340236	14	9.599
LG11	14	1340236	14	9.599
LG11	14	1680727	14	15.678
LG11	14	1680727	14	15.678
LG11	14	1680727	14	15.678
LG11	14	1689058	14	15.678
LG11	14	1693644	14	15.678
LG11	14	1693644	14	15.678
LG11	14	1693647	14	15.678
LG11	14	1738502	14	15.678
LG11	14	1740967	14	17.137
LG11	14	1748151	14	16.407
LG11	14	1748151	14	16.407
LG11	14	1748151	14	17.137
LG11	14	1753297	14	17.137
LG11	14	1810426	14	17.867
LG11	14	1810429	14	17.867
LG11	14	1821646	14	17.867
LG11	14	1859048	14	19.338
LG11	14	1864622	14	19.338
LG11	14	1886906	14	20.068
LG11	14	1886909	14	20.798
LG11	14	1886909	14	20.798
LG11	14	2102557	14	25.347
LG11	14	2116705	14	26.076
LG11	14	2159515	14	26.806
LG11	14	2160657	14	26.806
LG11	14	2166218	14	26.806
LG11	14	2258877	14	30.568
LG11	14	2358605	14	33.554
LG11	14	2362735	14	33.554
LG11	14	2475952	14	39.715
LG11	14	2501736	14	41.186
LG11	14	2514790	14	41.186
LG11	14	2603508	14	41.916
LG11	14	2962132	14	50.599
LG11	14	2999944	14	50.599
LG11	14	3024871	14	50.599
LG11	14	3274451	14	51.329
LG11	14	3292171	14	50.599
LG11	14	3292171	14	50.599
LG11	14	3292171	14	50.599
LG11	14	3292171	14	50.599
LG11	14	3321833	14	50.599
LG11	14	3403405	14	51.329
LG11	14	3403405	14	51.329
LG11	14	3406701	14	51.329
LG11	14	3406701	14	51.329
LG11	14	3423130	14	51.329
LG11	14	3445810	14	50.599
LG11	14	3445810	14	51.329
LG11	14	3476083	14	51.329
LG11	14	3489466	14	51.329
LG11	14	3519948	14	51.329
LG11	14	3538145	14	51.329
LG11	14	3538145	14	51.329
LG11	14	3559156	14	51.329
LG11	14	3720122	14	52.059
LG11	14	3912244	14	52.059
LG11	14	3918927	14	52.059
LG11	14	3918927	14	52.059
LG11	14	3931098	14	52.059
LG11	14	5180635	14	53.519
LG11	14	5180817	14	52.789
LG11	14	5183635	14	52.789
LG11	14	5184743	14	52.789
LG11	14	5184743	14	52.789
LG11	14	5187986	14	52.789
LG11	14	5187986	14	52.789
LG11	14	5187986	14	52.789
LG11	14	5192364	14	52.789
LG11	14	5245765	14	52.789
LG11	14	5265191	14	52.789
LG11	14	5265191	14	52.789
LG11	14	5280124	14	52.789
LG11	14	5289500	14	52.789
LG11	14	5289500	14	52.789
LG11	14	5289500	14	52.789
LG11	14	5328182	14	52.789
LG11	14	5397449	14	52.789
LG11	14	5511013	14	52.059
LG11	14	5511013	14	52.059
LG11	14	5511013	14	52.059
LG11	14	5511013	14	52.789
LG11	14	5511013	14	52.789
LG11	14	5547818	14	52.789
LG11	14	5564102	14	52.789
LG11	14	5667383	14	52.789
LG11	14	5667383	14	52.789
LG11	14	5705840	14	52.789
LG11	14	5705840	14	52.789
LG11	14	5738101	14	52.789
LG11	14	5750315	14	52.789
LG11	14	5750549	14	52.789
LG11	14	5921289	14	52.789
LG11	14	5994098	14	52.789
LG11	14	5994098	14	52.789
LG11	14	6027877	14	52.789
LG11	14	6027877	14	52.789
LG11	14	6029174	14	52.789
LG11	14	6048451	14	53.519
LG11	14	6048451	14	53.519
LG11	14	6057666	14	52.059
LG11	14	6057666	14	52.059
LG11	14	6057666	14	52.789
LG11	14	6126456	14	53.519
LG11	14	6126456	14	53.519
LG11	14	6225524	14	52.789
LG11	14	6242316	14	52.789
LG11	14	6251031	14	53.519
LG11	14	6251031	14	53.519
LG11	14	6262636	14	53.519
LG11	14	6262636	14	53.519
LG11	14	6262636	14	53.519
LG11	14	6262636	14	53.519
LG11	14	6287092	14	53.519
LG11	14	6287092	14	53.519
LG11	14	6297383	14	53.519
LG11	14	6322908	14	53.519
LG11	14	6371795	14	53.519
LG11	14	6461409	14	53.519
LG11	14	6531860	14	53.519
LG11	14	6649597	14	54.249
LG11	14	6668486	14	54.249
LG11	14	6691277	14	54.249
LG11	14	6732115	14	54.249
LG11	14	6814381	14	53.519
LG11	14	6828836	14	54.249
LG11	14	6828836	14	54.249
LG11	14	6873368	14	54.249
LG11	14	6930861	14	54.249
LG11	14	6974527	14	54.249
LG11	14	7024611	14	54.249
LG11	14	7058478	14	54.249
LG11	14	7084036	14	54.249
LG11	14	7122028	14	54.249
LG11	14	7146614	14	54.249
LG11	14	7158832	14	54.249
LG11	14	7208406	14	54.249
LG11	14	7211658	14	54.249
LG11	14	7232042	14	54.249
LG11	14	7247763	14	54.249
LG11	14	7279042	14	54.249
LG11	14	7357477	14	54.249
LG11	14	7357477	14	54.249
LG11	14	7357477	14	54.249
LG11	14	7390545	14	54.249
LG11	14	7480915	14	54.249
LG11	14	7480915	14	54.249
LG11	14	7480915	14	54.249
LG11	14	7480915	14	54.249
LG11	14	7502820	14	54.249
LG11	14	7516039	14	54.249
LG11	14	7530852	14	54.249
LG11	14	7612439	14	54.979
LG11	14	7612442	14	54.249
LG11	14	7773209	14	54.979
LG11	14	7775375	14	54.979
LG11	14	7789704	14	54.979
LG11	14	7811120	14	54.979
LG11	14	7814746	14	54.979
LG11	14	7825753	14	54.979
LG11	14	7838854	14	54.979
LG11	14	7899274	14	54.979
LG11	14	7899274	14	54.979
LG11	14	7905811	14	55.709
LG11	14	7915939	14	55.709
LG11	14	7927702	14	55.709
LG11	14	7927702	14	55.709
LG11	14	7954715	14	55.709
LG11	14	7955988	14	55.709
LG11	14	7955988	14	55.709
LG11	14	7967438	14	55.709
LG11	14	7967790	14	55.709
LG11	14	8009547	14	54.979
LG11	14	8327945	14	57.179
LG11	14	8327945	14	57.179
LG11	14	8342596	14	57.179
LG11	14	8367099	14	57.179
LG11	14	8367099	14	57.179
LG11	14	8383355	14	57.179
LG11	14	8383355	14	57.909
LG11	14	8396962	14	57.179
LG11	14	8410179	14	57.179
LG11	14	8410862	14	57.179
LG11	14	8450081	14	57.179
LG11	14	8450081	14	57.179
LG11	14	8450081	14	57.179
LG11	14	8467893	14	57.179
LG11	14	8518493	14	57.179
LG11	14	8552285	14	57.179
LG11	14	8552285	14	57.179
LG11	14	8552285	14	57.179
LG11	14	8585916	14	57.909
LG11	14	8585916	14	57.909
LG11	14	8585916	14	57.909
LG11	14	8635797	14	57.909
LG11	14	8641430	14	57.909
LG11	14	8641430	14	57.909
LG11	14	8643295	14	57.909
LG11	14	8643295	14	57.909
LG11	14	8643295	14	57.909
LG11	14	8643942	14	57.909
LG11	14	8708436	14	57.909
LG11	14	8732870	14	57.909
LG11	14	8780603	14	57.909
LG11	14	8780603	14	57.909
LG11	14	8790178	14	57.909
LG11	14	8816362	14	57.909
LG11	14	8816362	14	57.909
LG11	14	8845564	14	57.909
LG11	14	8851715	14	57.909
LG11	14	8867776	14	57.909
LG11	14	8873281	14	57.909
LG11	14	8936231	14	58.639
LG11	14	8955700	14	58.639
LG11	14	8955700	14	58.639
LG11	14	8996221	14	59.369
LG11	14	9071768	14	60.84
LG11	14	9227544	14	62.31
LG11	14	9227544	14	62.31
LG11	14	9227544	14	62.31
LG11	14	9293431	14	63.781
LG11	14	9293431	14	63.781
LG11	14	9293431	14	63.781
LG11	14	9293434	14	64.511
LG11	14	9293434	14	64.511
LG11	14	9293434	14	64.511
LG11	14	9293434	14	64.511
LG11	14	9306497	14	63.781
LG11	14	9306497	14	63.781
LG11	14	9310352	14	64.511
LG11	14	9310352	14	64.511
LG11	14	9320849	14	65.241
LG11	14	9397785	14	65.241
LG11	14	9403631	14	65.241
LG11	14	9403631	14	65.241
LG11	14	9403631	14	65.241
LG11	14	9438391	14	65.241
LG11	14	9622589	14	65.971
LG11	14	9622589	14	65.971
LG11	14	9755944	14	66.701
LG11	14	9877753	14	68.172
LG11	14	9921819	14	68.172
LG11	14	9921819	14	68.172
LG11	14	9921819	14	68.172
LG11	14	9945797	14	68.172
LG11	14	9946723	14	68.172
LG11	14	9946723	14	68.172
LG11	14	9946723	14	68.172
LG11	14	9979091	14	68.902
LG11	14	9979091	14	68.902
LG11	14	9996784	14	68.902
LG11	14	10032822	14	68.902
LG11	14	10065445	14	69.631
LG11	14	10073012	14	69.631
LG11	14	10076216	14	70.361
LG11	14	10109678	14	69.631
LG11	14	10109678	14	69.631
LG11	14	10128251	14	69.631
LG11	14	10136294	14	69.631
LG11	14	10184187	14	71.091
LG11	14	10184187	14	71.091
LG11	14	10191676	14	71.091
LG11	14	10192401	14	71.091
LG11	14	10249464	14	71.091
LG11	14	10254656	14	71.091
LG11	14	10254656	14	71.091
LG11	14	10255092	14	71.091
LG11	14	10278507	14	71.091
LG11	14	10331740	14	71.091
LG11	14	10338950	14	71.091
LG11	14	10338950	14	71.091
LG11	14	10338950	14	71.091
LG11	14	10388527	14	71.091
LG11	14	10452083	14	71.821
LG11	14	10468738	14	71.821
LG11	14	10542664	14	71.821
LG11	14	10568199	14	72.551
LG11	14	10568199	14	72.551
LG11	14	10568199	14	72.551
LG11	14	10624290	14	72.551
LG11	14	10624290	14	72.551
LG11	14	10624290	14	72.551
LG11	14	10631668	14	72.551
LG11	14	10631668	14	72.551
LG11	14	10646543	14	72.551
LG11	14	10646543	14	74.011
LG11	14	10667745	14	74.011
LG11	14	10720977	14	73.281
LG11	14	10759106	14	74.011
LG11	14	10770477	14	74.011
LG11	14	10792257	14	74.011
LG11	14	10825296	14	74.011
LG11	14	10825296	14	74.011
LG11	14	10847599	14	74.011
LG11	14	10847599	14	74.011
LG11	14	10860550	14	74.011
LG11	14	10862656	14	74.741
