LG	CHR	POS	MALE	FEMALE
11	46366	64	0	70.313
11	30243	54	0	70.313
11	30243	39	0	70.313
11	30243	40	0	70.313
11	10568	41	0	71.763
11	107195	46	0	72.487
11	107195	67	0	72.487
11	100523	19	0	73.212
11	93611	10	0	73.212
11	54276	53	0	73.212
11	54276	21	0	73.212
11	54276	38	0	73.212
11	52938	21	0	73.212
11	84825	40	0	73.937
11	84825	10	0	73.937
11	2898	26	0	73.937
11	2898	27	0	73.937
11	85544	23	0	74.662
11	3731	13	0	74.662
11	3731	16	0	74.662
11	3731	24	0	74.662
11	2898	31	0	74.662
11	2898	34	0	74.662
11	59857	69	0	76.111
11	59857	30	0	76.111
11	59857	56	0	76.111
11	85544	37	0	76.836
11	4517	77	0	78.286
11	83604	52	0	79.01
11	19730	36	0	79.735
11	19730	17	0	79.735
11	109	28	0	79.735
11	112589	15	0	80.46
11	91431	59	0	80.46
11	85548	19	0	80.46
11	80057	70	0	80.46
11	69543	58	0	80.46
11	69543	71	0	80.46
11	61827	17	0	80.46
11	61827	59	0	80.46
11	49709	37	0	80.46
11	49709	63	0	80.46
11	49709	26	0	80.46
11	47673	37	0	80.46
11	46649	17	0	80.46
11	46649	10	0	80.46
11	20923	17	0	80.46
11	17910	18	0	80.46
11	15050	45	0	80.46
11	5665	77	0	80.46
11	5665	20	0	80.46
11	5665	21	0	80.46
11	115672	60	0	81.184
11	113866	51	0	81.184
11	113141	13	0	81.184
11	108133	71	0	81.184
11	108133	59	0	81.184
11	106443	10	0	81.184
11	54039	59	0	81.184
11	54039	20	0	81.184
11	53428	60	0	81.184
11	52987	43	0	81.184
11	52987	46	0	81.184
11	49701	31	0	81.184
11	49701	69	0	81.184
11	44914	39	0	81.184
11	44914	52	0	81.184
11	44914	68	0	81.184
11	40004	20	0	81.184
11	36393	59	0	81.184
11	31835	11	0	81.184
11	31835	41	0	81.184
11	31835	44	0	81.184
11	12487	10	0	81.184
11	112843	74	0	82.634
11	75420	36	0	82.634
11	75420	55	0	82.634
11	56876	56	0	82.634
11	56876	44	0	82.634
11	50454	34	0	82.634
11	40004	46	0	82.634
11	29566	52	0	82.634
11	23791	55	0	82.634
11	1553	77	0	82.634
11	409	24	0	82.634
11	112672	8	0	83.359
11	107557	45	0	83.359
11	106795	28	0	83.359
11	100349	19	0	83.359
11	100349	42	0	83.359
11	64161	30	0	83.359
11	58488	62	0	83.359
11	40774	38	0	83.359
11	36050	28	0	83.359
11	10297	41	0	83.359
11	2433	76	0	83.359
11	557	11	0	83.359
11	120934	64	0	84.083
11	109064	26	0	84.083
11	109028	68	0	84.083
11	106858	42	0	84.083
11	104583	68	0	84.083
11	104583	44	0	84.083
11	104583	32	0	84.083
11	100640	55	0	84.083
11	89313	52	0	84.083
11	85986	10	0	84.083
11	85109	33	0	84.083
11	84635	38	0	84.083
11	82242	46	0	84.083
11	76087	31	0	84.083
11	74905	29	0	84.083
11	74627	23	0	84.083
11	58897	12	0	84.083
11	58852	26	0	84.083
11	47490	62	0	84.083
11	32108	17	0	84.083
11	26941	63	0	84.083
11	26941	53	0	84.083
11	26941	27	0	84.083
11	26941	23	0	84.083
11	26856	51	0	84.083
11	26484	32	0	84.083
11	19455	44	0	84.083
11	7531	19	0	84.083
11	4352	19	0	84.083
11	3496	70	0	84.083
11	3064	63	0	84.083
11	3064	36	0	84.083
11	77528	14	0	84.808
11	77055	59	0	84.808
11	74788	7	0	84.808
11	74788	27	0	84.808
11	74788	16	0	84.808
11	74788	40	0	84.808
11	65321	34	0	84.808
11	65321	37	0	84.808
11	61858	41	0	84.808
11	37880	29	0	84.808
11	37095	59	0	84.808
11	24499	52	0	84.808
11	16553	33	0	84.808
11	14169	53	0	84.808
11	14169	48	0	84.808
11	1085	9	0	84.808
11	120465	73	0	85.533
11	119235	31	0	85.533
11	116859	20	0	85.533
11	115998	29	0	85.533
11	108237	13	0	85.533
11	108237	30	0	85.533
11	102912	21	0	85.533
11	102514	52	0	85.533
11	102514	28	0	85.533
11	100303	12	0	85.533
11	100303	8	0	85.533
11	87514	34	0	85.533
11	87514	17	0	85.533
11	87514	35	0	85.533
11	87514	45	0	85.533
11	87514	38	0	85.533
11	82830	39	0	85.533
11	82830	61	0	85.533
11	79916	59	0	85.533
11	77528	67	0	85.533
11	76319	12	0	85.533
11	76319	71	0	85.533
11	62197	33	0	85.533
11	62098	43	0	85.533
11	61019	70	0	85.533
11	49097	62	0	85.533
11	47028	30	0	85.533
11	46586	63	0	85.533
11	45432	11	0	85.533
11	44882	45	0	85.533
11	44882	64	0	85.533
11	44882	29	0	85.533
11	39769	59	0	85.533
11	18502	12	0	85.533
11	18502	14	0	85.533
11	18293	37	0	85.533
11	14701	51	0	85.533
11	4957	64	0	85.533
11	4957	77	0	85.533
11	4957	16	0	85.533
11	4724	17	0	85.533
11	4608	12	0	85.533
11	3115	60	0	85.533
11	3115	75	0	85.533
11	1944	76	0	85.533
11	1944	23	0	85.533
11	1591	19	0	85.533
11	1591	20	0	85.533
11	1330	70	0	85.533
11	1330	15	0	85.533
11	862	59	0	85.533
11	119543	33	0	86.257
11	83850	70	0	86.257
11	13602	72	0	86.257
11	5761	24	0	86.257
11	5761	31	0	86.257
11	1591	29	0	86.257
11	105126	30	0	86.982
11	76610	38	0	86.982
11	70579	51	0	86.982
11	70579	56	0	86.982
11	57657	19	0	86.982
11	57657	42	0	86.982
11	35870	61	0	86.982
11	35870	65	0	86.982
11	29331	38	0	86.982
11	7797	56	0	86.982
11	1999	44	0	86.982
11	1999	55	0	86.982
11	115489	36	0	87.707
11	105126	23	0	87.707
11	94652	21	0	87.707
11	85988	43	0	87.707
11	69251	32	0	87.707
11	32206	7	0	87.707
11	19436	74	0	87.707
11	7214	16	0	87.707
11	1343	70	0	87.707
11	1343	50	0	87.707
11	1343	51	0	87.707
11	1343	53	0	87.707
11	45525	24	0	88.432
11	32340	70	0	95.729
11	108712	19	0	96.454
11	46687	16	0	96.454
11	44534	70	0	98.629
11	50315	6	0	103.719
11	71701	56	0	105.169
11	107476	12	0	108.798
11	77253	59	0	110.248
11	65469	33	0	110.248
11	18107	72	0	110.248
11	1286	62	0	110.973
11	34517	32	0	111.698
11	74800	40	0	116.787
11	74800	48	0	116.787
11	110013	23	0	117.512
11	91163	62	0	117.512
11	37440	44	0	117.512
11	82220	73	0	118.962
11	43854	7	0	118.962
11	5502	52	0	118.962
11	71550	22	0	119.687
11	63005	10	0	119.687
11	56060	66	0	119.687
11	63005	24	0	120.411
11	63005	75	0	120.411
11	49256	27	0	120.411
11	114651	61	0	121.136
11	114651	37	0	121.136
11	114651	62	0	121.136
11	43109	20	0	121.136
11	40361	15	0	121.136
11	5974	61	0	121.136
11	5974	57	0	121.136
11	30132	34	0	126.959
11	30132	16	0	126.959
11	120081	17	0	127.684
11	120081	18	0	127.684
11	120081	19	0	127.684
11	22115	16	0	127.684
11	22115	44	0	127.684
11	112153	21	0	130.586
11	112153	74	0	130.586
11	112153	32	0	130.586
11	6270	50	0	130.586
11	6270	57	0	130.586
11	120303	46	0	131.31
11	119987	46	0	131.31
11	119987	47	0	131.31
11	113105	36	0	131.31
11	113105	37	0	131.31
11	105284	31	0	131.31
11	87218	12	0	131.31
11	82679	26	0	131.31
11	40739	25	0	131.31
11	40739	51	0	131.31
11	21322	52	0	131.31
11	21322	74	0	131.31
11	21322	10	0	131.31
11	16277	6	0	131.31
11	16277	32	0	131.31
11	16277	14	0	131.31
11	38998	16	0	134.212
11	38998	74	0	134.212
11	8794	32	0	134.212
11	121170	28	0	134.937
11	107357	60	0	134.937
11	106218	73	0	134.937
11	106132	11	0	134.937
11	103644	29	0	134.937
11	101439	41	0	134.937
11	101138	24	0	134.937
11	99348	60	0	134.937
11	83137	32	0	134.937
11	83137	31	0	134.937
11	79836	65	0	134.937
11	75996	56	0	134.937
11	73216	15	0	134.937
11	69598	12	0	134.937
11	65562	13	0	134.937
11	58299	28	0	134.937
11	58299	29	0	134.937
11	53274	8	0	134.937
11	48467	59	0	134.937
11	48467	38	0	134.937
11	48467	13	0	134.937
11	47930	37	0	134.937
11	44835	24	0	134.937
11	42821	38	0	134.937
11	38724	38	0	134.937
11	35598	52	0	134.937
11	34889	45	0	134.937
11	32687	48	0	134.937
11	32687	17	0	134.937
11	30089	58	0	134.937
11	29308	42	0	134.937
11	29308	40	0	134.937
11	26780	10	0	134.937
11	24703	26	0	134.937
11	22551	71	0	134.937
11	22517	19	0	134.937
11	19382	44	0	134.937
11	3806	76	0	134.937
11	1871	64	0	134.937
11	108833	52	0	135.662
11	108833	53	0	135.662
11	106345	65	0	135.662
11	24964	55	0	135.662
11	24964	25	0	135.662
11	7306	10	0	135.662
11	3337	43	0	135.662
11	114794	53	0	136.386
12	115576	62	0	0
12	115576	62	0	0
12	115576	61	0	0
12	82100	52	0	0
12	46823	57	0	0
12	46823	15	0	0
12	33838	16	0	0
12	33278	72	0	0
12	21543	61	0	0
12	12764	48	0	0
12	115879	38	0	0.725
12	110578	65	0	0.725
12	84121	41	0	0.725
12	84121	14	0	0.725
12	5779	12	0	0.725
12	5779	17	0	1.449
12	22803	39	0	5.079
12	97335	68	0	6.529
12	37296	64	0	6.529
12	11201	56	0	8.704
12	77806	69	0	10.154
12	77806	50	0	10.154
12	111296	66	0	10.878
12	102437	24	0	10.878
12	46858	46	0	10.878
12	6570	17	0	11.603
12	6570	9	0	11.603
12	20328	9	0	12.328
12	36624	33	0	13.052
12	36624	36	0	13.052
12	12146	34	0	13.052
12	112927	47	0	13.777
12	112927	6	0	13.777
12	112927	48	0	13.777
12	112927	8	0	13.777
12	103229	21	0	13.777
12	102733	37	0	13.777
12	100923	66	0	13.777
12	64906	9	0	13.777
12	50160	14	0	13.777
12	49330	47	0	13.777
12	40826	44	0	13.777
12	34600	55	0	13.777
12	34600	41	0	13.777
12	34600	72	0	13.777
12	5537	37	0	13.777
12	4274	69	0	13.777
12	110516	72	0	15.952
12	9493	55	0	15.952
12	9493	56	0	15.952
12	9493	63	0	15.952
12	113588	23	0	16.677
12	113588	26	0	16.677
12	113588	50	0	16.677
12	110516	44	0	16.677
12	110516	58	0	16.677
12	97724	45	0	18.127
12	34129	23	0	18.127
12	41352	8	0	19.576
12	77010	14	0	20.301
12	40598	15	0	20.301
12	120395	24	0	21.751
12	115340	55	0	21.751
12	100909	68	0	21.751
12	89146	6	0	21.751
12	88604	69	0	21.751
12	82413	19	0	21.751
12	48891	72	0	21.751
12	46207	73	0	21.751
12	5261	67	0	21.751
12	5261	55	0	21.751
12	2214	76	0	21.751
12	89850	52	0	22.475
12	89850	54	0	22.475
12	89850	62	0	22.475
12	89850	48	0	22.475
12	83447	71	0	22.475
12	83447	45	0	22.475
12	32154	65	0	22.475
12	31143	33	0	22.475
12	118034	21	0	23.2
12	118034	69	0	23.2
12	115005	10	0	23.2
12	85471	7	0	23.2
12	59847	58	0	23.2
12	56891	19	0	23.2
12	44456	18	0	23.2
12	86691	35	0	23.925
12	63473	34	0	23.925
12	54300	20	0	23.925
12	41412	12	0	23.925
12	41412	45	0	23.925
12	32188	15	0	23.925
12	29761	34	0	23.925
12	60071	16	0	24.649
12	60071	27	0	24.649
12	33603	56	0	25.374
12	33603	44	0	25.374
12	33603	62	0	25.374
12	20256	18	0	25.374
12	4711	6	0	25.374
12	2943	43	0	27.549
12	109572	56	0	28.999
12	97711	60	0	28.999
12	97711	74	0	28.999
12	86575	27	0	28.999
12	33160	15	0	29.724
12	4570	51	0	29.724
12	3645	75	0	29.724
12	3193	29	0	29.724
12	3193	30	0	29.724
12	3193	40	0	29.724
12	172	44	0	29.724
12	76171	60	0	30.449
12	64757	43	0	30.449
12	42705	61	0	30.449
12	18627	74	0	30.449
12	18627	54	0	30.449
12	117673	70	0	31.898
12	117673	55	0	31.898
12	99234	45	0	31.898
12	69506	61	0	31.898
12	64049	25	0	31.898
12	46689	26	0	31.898
12	44644	24	0	31.898
12	44299	7	0	31.898
12	44299	53	0	31.898
12	44299	6	0	31.898
12	39266	20	0	31.898
12	32227	68	0	31.898
12	30572	58	0	31.898
12	30572	55	0	31.898
12	27425	64	0	31.898
12	27425	66	0	31.898
12	13289	45	0	31.898
12	101975	27	0	32.623
12	46561	11	0	32.623
12	46561	58	0	32.623
12	5023	76	0	32.623
12	101975	14	0	34.073
12	101975	51	0	34.073
12	26969	72	0	34.073
12	26969	25	0	34.073
12	26969	71	0	34.073
12	26969	53	0	34.073
12	111072	70	0	34.797
12	108258	29	0	34.797
12	108258	68	0	34.797
12	88969	75	0	34.797
12	65630	9	0	34.797
12	61706	50	0	34.797
12	38726	14	0	34.797
12	35603	20	0	34.797
12	79000	21	0	36.247
12	34252	26	0	36.247
12	18156	45	0	36.972
12	17774	30	0	36.972
12	17774	14	0	36.972
12	17774	26	0	36.972
12	17774	28	0	36.972
12	111623	14	0	38.421
12	84953	11	0	38.421
12	27480	53	0	38.421
12	1347	44	0	38.421
12	1347	52	0	38.421
12	1347	41	0	38.421
12	1347	50	0	38.421
12	107985	64	0	39.146
12	104340	40	0	39.146
12	83960	17	0	39.146
12	3646	69	0	39.146
12	3646	54	0	39.146
12	3646	60	0	39.146
12	110810	31	0	39.871
12	107985	68	0	39.871
12	86074	7	0	39.871
12	83331	73	0	39.871
12	51089	68	0	39.871
12	51089	16	0	39.871
12	13465	75	0	39.871
12	13465	76	0	39.871
12	3811	68	0	39.871
12	3062	24	0	39.871
12	3062	25	0	39.871
12	1387	75	0	39.871
12	1149	51	0	39.871
12	1149	71	0	39.871
12	122088	8	0	41.32
12	110179	11	0	41.32
12	108159	43	0	42.045
12	79337	38	0	42.045
12	78944	64	0	42.045
12	68647	24	0	42.045
12	68647	18	0	42.045
12	50068	19	0	42.045
12	40640	68	0	42.045
12	110938	40	0	42.77
12	110938	32	0	42.77
12	80004	16	0	42.77
12	18724	9	0	42.77
12	18606	26	0	42.77
12	11012	28	0	42.77
12	11012	49	0	42.77
12	11012	27	0	42.77
12	11012	26	0	42.77
12	114097	10	0	43.494
12	99870	41	0	43.494
12	99870	73	0	43.494
12	99870	38	0	43.494
12	99870	57	0	43.494
12	48318	40	0	43.494
12	10956	34	0	43.494
12	82041	54	0	44.219
12	54096	75	0	44.219
12	47461	16	0	44.219
12	5174	22	0	44.219
12	5174	43	0	44.219
12	121357	32	0	44.944
12	112134	44	0	44.944
12	106197	15	0	44.944
12	88650	36	0	44.944
12	80867	64	0	44.944
12	76965	42	0	44.944
12	64667	40	0	44.944
12	43948	52	0	44.944
12	31675	6	0	44.944
12	43948	25	0	45.668
12	41910	34	0	45.668
12	41910	44	0	45.668
12	41910	40	0	45.668
12	90252	44	0	46.393
12	90252	72	0	46.393
12	90252	17	0	46.393
12	42840	45	0	46.393
12	42840	13	0	46.393
12	42840	49	0	46.393
12	35369	55	0	46.393
12	14818	19	0	46.393
12	4266	13	0	46.393
12	100548	6	0	47.118
12	100548	25	0	47.118
12	100548	20	0	47.118
12	100548	26	0	47.118
12	85694	72	0	47.118
12	64052	69	0	48.568
12	62231	40	0	48.568
12	53465	42	0	48.568
12	84738	63	0	49.292
12	76180	44	0	49.292
12	100451	42	0	50.017
12	68919	12	0	50.017
12	68919	48	0	50.017
12	68919	13	0	50.017
12	21166	18	0	50.017
12	21166	47	0	50.017
12	21166	21	0	50.017
12	121822	17	0	50.742
12	81840	23	0	50.742
12	41348	20	0	50.742
12	111242	71	0	51.466
12	103991	35	0	51.466
12	102824	25	0	51.466
12	89671	8	0	51.466
12	89417	62	0	51.466
12	87409	42	0	51.466
12	84628	13	0	51.466
12	82129	61	0	51.466
12	81835	25	0	51.466
12	79385	33	0	51.466
12	69252	48	0	51.466
12	57198	39	0	51.466
12	57198	59	0	51.466
12	52383	34	0	51.466
12	51120	16	0	51.466
12	51120	59	0	51.466
12	45778	20	0	51.466
12	42796	6	0	51.466
12	40470	18	0	51.466
12	36412	44	0	51.466
12	36412	54	0	51.466
12	35211	16	0	51.466
12	35211	31	0	51.466
12	32740	15	0	51.466
12	19171	67	0	51.466
12	19171	57	0	51.466
12	19171	65	0	51.466
12	19171	54	0	51.466
12	16758	36	0	51.466
12	3044	77	0	51.466
12	2882	75	0	51.466
12	2882	74	0	51.466
12	2694	29	0	51.466
12	2422	33	0	51.466
12	119817	56	0	52.191
12	76651	67	0	52.191
12	72030	38	0	52.191
12	62220	74	0	52.191
12	107945	40	0	52.916
12	100788	73	0	52.916
12	77539	28	0	52.916
12	75921	44	0	52.916
12	112476	52	0	53.64
12	106891	39	0	53.64
12	8079	57	0	54.365
12	57340	50	0	55.815
12	121036	60	0	57.99
12	113938	13	0	57.99
12	113938	35	0	57.99
12	108755	37	0	57.99
12	108724	20	0	57.99
12	77995	29	0	57.99
12	69785	55	0	57.99
12	60843	72	0	57.99
12	39411	70	0	57.99
12	39411	9	0	57.99
12	39411	53	0	57.99
12	38747	71	0	57.99
12	5299	76	0	57.99
12	4908	75	0	57.99
12	3477	70	0	57.99
12	3477	15	0	57.99
12	3477	10	0	57.99
12	120951	16	0	58.715
12	101503	54	0	58.715
12	49089	10	0	58.715
12	41267	31	0	58.715
12	119961	46	0	60.164
12	118587	12	0	60.164
12	106370	38	0	60.164
12	106024	73	0	60.164
12	101992	9	0	60.164
12	75017	12	0	60.164
12	61383	58	0	60.164
12	13763	31	0	60.164
12	7063	35	0	60.164
12	5850	76	0	60.164
12	16682	43	0	60.889
12	80813	11	0	61.614
12	80813	33	0	61.614
12	35634	64	0	61.614
12	106839	60	0	62.338
12	61896	55	0	62.338
12	54093	42	0	62.338
12	54093	14	0	62.338
12	54093	32	0	62.338
12	54093	30	0	62.338
12	2887	67	0	62.338
12	1844	77	0	62.338
12	1369	30	0	62.338
12	117995	51	0	63.063
12	36094	10	0	63.063
12	20727	57	0	63.063
12	20727	64	0	63.063
12	99437	37	0	64.513
12	92601	66	0	65.238
12	72159	15	0	65.238
12	7	18	0	65.238
12	102583	29	0	65.962
12	102583	52	0	65.962
12	72159	55	0	65.962
12	72159	21	0	65.962
12	48013	9	0	65.962
12	48013	38	0	65.962
12	48013	21	0	65.962
12	48013	49	0	65.962
12	119761	50	0	66.687
12	119761	68	0	66.687
12	119761	44	0	66.687
12	119761	66	0	66.687
12	2876	25	0	66.687
12	2876	20	0	66.687
12	72257	18	0	67.412
12	72257	75	0	67.412
12	72257	28	0	67.412
12	72257	22	0	67.412
12	118256	65	0	68.136
12	21832	38	0	68.136
12	113207	10	0	68.861
12	113207	27	0	68.861
12	99751	73	0	68.861
12	69258	58	0	68.861
12	40210	65	0	68.861
12	19418	13	0	68.861
12	5277	10	0	68.861
12	99751	72	0	69.586
12	99491	14	0	69.586
12	85808	53	0	69.586
12	70758	23	0	69.586
12	69258	9	0	69.586
12	64885	66	0	69.586
12	64885	64	0	69.586
12	63917	50	0	69.586
12	63917	41	0	69.586
12	45356	39	0	69.586
12	45356	33	0	69.586
12	41041	42	0	69.586
12	38248	66	0	69.586
12	37073	16	0	69.586
12	37073	44	0	69.586
12	26435	66	0	69.586
12	23029	6	0	69.586
12	2893	56	0	69.586
12	2893	42	0	69.586
12	2893	77	0	69.586
12	86197	6	0	71.035
12	49540	60	0	71.035
12	1264	20	0	71.035
12	1264	40	0	71.035
12	117948	53	0	73.937
12	111281	20	0	73.937
12	111281	9	0	73.937
12	111281	8	0	73.937
12	84472	53	0	73.937
12	38318	52	0	73.937
12	111624	51	0	74.662
12	111624	76	0	74.662
12	39021	6	0	74.662
12	39021	23	0	74.662
12	1703	62	0	74.662
12	1703	51	0	74.662
12	120819	21	0	76.837
12	76406	7	0	76.837
12	38699	29	0	76.837
12	38699	36	0	76.837
12	38699	27	0	76.837
12	113553	24	0	78.287
12	112031	70	0	78.287
12	47455	59	0	78.287
12	43486	62	0	78.287
12	22310	23	0	78.287
12	70368	7	0	79.011
12	108643	25	0	79.736
12	101087	18	0	79.736
12	93952	71	0	79.736
12	115025	35	0	80.461
12	115025	70	0	80.461
12	90628	37	0	80.461
12	87338	66	0	80.461
12	43272	66	0	80.461
12	18023	7	0	80.461
12	18023	66	0	80.461
12	35782	14	0	81.186
12	27637	20	0	81.91
12	19442	6	0	81.91
12	19442	51	0	81.91
12	1305	64	0	81.91
12	3761	72	0	83.36
12	97086	24	0	84.085
12	97086	7	0	84.085
12	73563	43	0	84.085
12	31162	11	0	84.085
12	4217	51	0	84.085
12	4217	16	0	84.085
12	85397	10	0	85.534
12	79166	65	0	85.534
12	79166	35	0	85.534
12	56056	55	0	85.534
12	118945	28	0	86.984
12	117489	31	0	86.984
12	101698	64	0	86.984
12	92687	33	0	86.984
12	92687	43	0	86.984
12	80501	22	0	86.984
12	54572	54	0	86.984
12	43352	14	0	86.984
12	40621	15	0	86.984
12	40621	67	0	86.984
12	40621	14	0	86.984
12	40283	70	0	86.984
12	36447	37	0	86.984
12	18239	33	0	86.984
12	7831	68	0	86.984
12	7831	65	0	86.984
12	5540	11	0	86.984
12	5540	75	0	86.984
12	3907	37	0	86.984
12	3907	38	0	86.984
12	803	76	0	86.984
12	107919	6	0	87.709
12	16921	67	0	87.709
12	3524	50	0	87.709
12	3524	42	0	87.709
12	3524	10	0	87.709
12	97883	22	0	88.433
12	79896	15	0	88.433
12	63044	10	0	88.433
12	40379	11	0	88.433
12	38687	24	0	88.433
12	37390	52	0	88.433
12	34809	8	0	88.433
12	33977	60	0	88.433
12	10948	20	0	88.433
12	5879	38	0	88.433
12	377	38	0	88.433
12	121178	73	0	89.158
12	111412	37	0	89.158
12	111110	60	0	89.158
12	71020	7	0	89.158
12	40217	44	0	89.158
12	4074	49	0	89.158
12	46451	46	0	89.883
12	28652	70	0	89.883
12	4074	77	0	89.883
12	4074	61	0	89.883
12	4074	40	0	89.883
12	62929	12	0	90.607
12	17969	15	0	90.607
12	110481	68	0	91.332
12	95023	72	0	91.332
12	95023	76	0	91.332
12	95023	50	0	91.332
12	95023	35	0	91.332
12	88565	8	0	91.332
12	65829	15	0	91.332
12	65829	24	0	91.332
12	34488	54	0	91.332
12	34488	14	0	91.332
12	98352	28	0	92.057
12	98352	26	0	92.057
12	51796	31	0	92.057
12	38024	13	0	92.057
12	38024	10	0	92.057
12	110772	15	0	92.781
12	106066	13	0	92.781
12	99242	50	0	92.781
12	99242	53	0	92.781
12	99242	29	0	92.781
12	99242	34	0	92.781
12	98127	34	0	92.781
12	75310	47	0	92.781
12	62118	37	0	92.781
12	62118	21	0	92.781
12	51359	55	0	92.781
12	51359	54	0	92.781
12	51359	67	0	92.781
12	44052	12	0	92.781
12	4874	42	0	92.781
12	1405	57	0	92.781
12	1405	47	0	92.781
12	115857	23	0	93.506
12	115857	24	0	93.506
12	115857	61	0	93.506
12	115857	71	0	93.506
12	38506	30	0	93.506
12	32311	51	0	93.506
12	32311	25	0	93.506
12	19426	43	0	93.506
12	14367	29	0	93.506
12	14367	9	0	93.506
12	14367	8	0	93.506
12	14367	38	0	93.506
12	7265	21	0	93.506
12	3732	27	0	93.506
12	3732	31	0	93.506
12	4874	36	0	94.231
12	41444	47	0	94.956
12	36806	32	0	94.956
12	121149	57	0	95.68
12	121149	48	0	95.68
12	117826	6	0	95.68
12	117741	22	0	95.68
12	114297	10	0	95.68
12	114297	40	0	95.68
12	113910	14	0	95.68
12	112994	61	0	95.68
12	103449	42	0	95.68
12	96892	52	0	95.68
12	89471	52	0	95.68
12	75461	58	0	95.68
12	68566	67	0	95.68
12	68170	49	0	95.68
12	58779	23	0	95.68
12	54190	72	0	95.68
12	54190	73	0	95.68
12	53097	54	0	95.68
12	51398	62	0	95.68
12	49716	61	0	95.68
12	44142	45	0	95.68
12	44142	7	0	95.68
12	35854	27	0	95.68
12	35473	39	0	95.68
12	35473	38	0	95.68
12	34122	50	0	95.68
12	33416	45	0	95.68
12	33416	35	0	95.68
12	33416	46	0	95.68
12	33027	43	0	95.68
12	23257	72	0	95.68
12	14111	24	0	95.68
12	14111	33	0	95.68
12	5310	68	0	95.68
12	4942	29	0	95.68
12	2200	30	0	95.68
12	120958	41	0	96.405
12	119517	51	0	96.405
12	117590	66	0	96.405
12	117590	67	0	96.405
12	117590	65	0	96.405
12	109341	42	0	96.405
12	102927	65	0	96.405
12	100733	24	0	96.405
12	100733	23	0	96.405
12	100733	30	0	96.405
12	94006	44	0	96.405
12	89682	23	0	96.405
12	81965	20	0	96.405
12	81965	23	0	96.405
12	77564	36	0	96.405
12	52926	54	0	96.405
12	52063	38	0	96.405
12	44827	34	0	96.405
12	44827	33	0	96.405
12	33979	21	0	96.405
12	28003	36	0	96.405
12	28003	22	0	96.405
12	8374	44	0	96.405
12	1322	64	0	96.405
12	121049	66	0	97.13
12	121049	10	0	97.13
12	121049	46	0	97.13
12	121049	64	0	97.13
12	112703	34	0	97.13
12	112703	6	0	97.13
12	111835	15	0	97.13
12	109547	60	0	97.13
12	109547	74	0	97.13
12	108683	45	0	97.13
12	102679	40	0	97.13
12	99111	60	0	97.13
12	85807	38	0	97.13
12	85412	15	0	97.13
12	85382	72	0	97.13
