population	type	chromosome	region	rate	newreg
NY	co-linear	17	Co-linear	7.73	Co-linear
NY	co-linear	17	Co-linear	7.6	Co-linear
NY	co-linear	17	Co-linear	7.47	Co-linear
NY	co-linear	17	Co-linear	7.37	Co-linear
NY	co-linear	17	Co-linear	7.31	Co-linear
NY	co-linear	17	Co-linear	7.22	Co-linear
NY	co-linear	17	Co-linear	6.99	Co-linear
NY	co-linear	17	Co-linear	6.94	Co-linear
NY	co-linear	17	Co-linear	6.91	Co-linear
NY	co-linear	17	Co-linear	6.9	Co-linear
NY	co-linear	17	Co-linear	6.85	Co-linear
NY	co-linear	17	Co-linear	6.82	Co-linear
NY	co-linear	17	Co-linear	6.81	Co-linear
NY	co-linear	17	Co-linear	6.78	Co-linear
NY	co-linear	17	Co-linear	6.5	Co-linear
NY	co-linear	17	Co-linear	6.36	Co-linear
NY	co-linear	17	Co-linear	6.3	Co-linear
NY	co-linear	17	Co-linear	6.26	Co-linear
NY	co-linear	17	Co-linear	6.04	Co-linear
NY	co-linear	17	Co-linear	5.91	Co-linear
NY	co-linear	17	Co-linear	5.61	Co-linear
NY	co-linear	17	Co-linear	5.45	Co-linear
NY	co-linear	17	Co-linear	5.39	Co-linear
NY	co-linear	17	Co-linear	5.38	Co-linear
NY	co-linear	17	Co-linear	5.38	Co-linear
NY	co-linear	17	Co-linear	5.32	Co-linear
NY	co-linear	17	Co-linear	5.16	Co-linear
NY	co-linear	17	Co-linear	5.09	Co-linear
NY	co-linear	17	Co-linear	5.08	Co-linear
NY	co-linear	17	Co-linear	5.05	Co-linear
NY	co-linear	17	Co-linear	4.95	Co-linear
NY	co-linear	17	Co-linear	4.87	Co-linear
NY	co-linear	17	Co-linear	4.81	Co-linear
NY	co-linear	17	Co-linear	4.7	Co-linear
NY	co-linear	17	Co-linear	4.69	Co-linear
NY	co-linear	17	Co-linear	4.68	Co-linear
NY	co-linear	17	Co-linear	4.51	Co-linear
NY	co-linear	17	Co-linear	4.44	Co-linear
NY	co-linear	17	Co-linear	4.44	Co-linear
NY	co-linear	17	Co-linear	4.42	Co-linear
NY	co-linear	17	Co-linear	4.41	Co-linear
NY	co-linear	17	Co-linear	4.33	Co-linear
NY	co-linear	17	Co-linear	4.18	Co-linear
NY	co-linear	17	Co-linear	4.04	Co-linear
NY	co-linear	17	Co-linear	4.04	Co-linear
NY	co-linear	17	Co-linear	3.67	Co-linear
NY	co-linear	17	Co-linear	3.42	Co-linear
NY	co-linear	17	Co-linear	3.18	Co-linear
NY	co-linear	17	Co-linear	2.92	Co-linear
NY	co-linear	17	Co-linear	2.68	Co-linear
NY	co-linear	17	Co-linear	2.67	Co-linear
NY	co-linear	17	Co-linear	2.54	Co-linear
NY	co-linear	17	Co-linear	2.5	Co-linear
NY	co-linear	17	Co-linear	1.44	Co-linear
NY	co-linear	17	Co-linear	1.44	Co-linear
NY	co-linear	17	Co-linear	0.8	Co-linear
NY	co-linear	17	Co-linear	0.79	Co-linear
NY	co-linear	17	Co-linear	0.77	Co-linear
NY	co-linear	17	Co-linear	0.57	Co-linear
NY	co-linear	17	Co-linear	0	Co-linear
NY	co-linear	17	Co-linear	0.8	Co-linear
NY	co-linear	17	Co-linear	1.39	Co-linear
NY	co-linear	17	Co-linear	3.68	Co-linear
NY	co-linear	17	Co-linear	3.9	Co-linear
NY	co-linear	17	Co-linear	4.63	Co-linear
NY	co-linear	17	Co-linear	4.66	Co-linear
NY	co-linear	17	Co-linear	4.99	Co-linear
NY	co-linear	17	Co-linear	5.23	Co-linear
NY	co-linear	17	Co-linear	5.39	Co-linear
NY	co-linear	17	Co-linear	5.59	Co-linear
NY	co-linear	17	Co-linear	5.91	Co-linear
NY	co-linear	17	Co-linear	6.31	Co-linear
NY	co-linear	17	Co-linear	6.95	Co-linear
NY	co-linear	17	Co-linear	8.42	Co-linear
NY	co-linear	17	Co-linear	8.68	Co-linear
NY	co-linear	17	Co-linear	9.17	Co-linear
NY	co-linear	17	Co-linear	9.19	Co-linear
NY	co-linear	17	Co-linear	9.49	Co-linear
NY	co-linear	17	Co-linear	9.77	Co-linear
NY	co-linear	17	Co-linear	9.91	Co-linear
NY	co-linear	17	Co-linear	9.92	Co-linear
NY	co-linear	17	Co-linear	10.47	Co-linear
NY	co-linear	17	Co-linear	11.14	Co-linear
NY	co-linear	17	Co-linear	11.24	Co-linear
NY	co-linear	17	Co-linear	11.31	Co-linear
NY	co-linear	17	Co-linear	11.46	Co-linear
NY	co-linear	17	Co-linear	11.69	Co-linear
NY	co-linear	17	Co-linear	11.73	Co-linear
NY	co-linear	17	Co-linear	11.73	Co-linear
NY	co-linear	17	Co-linear	11.86	Co-linear
NY	co-linear	17	Co-linear	11.9	Co-linear
NY	co-linear	17	Co-linear	11.93	Co-linear
NY	co-linear	17	Co-linear	12.23	Co-linear
NY	co-linear	17	Co-linear	12.32	Co-linear
NY	co-linear	17	Co-linear	12.35	Co-linear
NY	co-linear	17	Co-linear	12.43	Co-linear
NY	co-linear	17	Co-linear	12.47	Co-linear
NY	co-linear	17	Co-linear	12.49	Co-linear
NY	co-linear	17	Co-linear	12.53	Co-linear
NY	co-linear	17	Co-linear	12.59	Co-linear
NY	co-linear	17	Co-linear	12.64	Co-linear
NY	co-linear	17	Co-linear	12.66	Co-linear
NY	co-linear	17	Co-linear	12.67	Co-linear
NY	co-linear	17	Co-linear	12.85	Co-linear
NY	co-linear	17	Co-linear	12.99	Co-linear
NY	co-linear	17	Co-linear	13.21	Co-linear
NY	co-linear	17	Co-linear	13.51	Co-linear
NY	co-linear	17	Co-linear	13.65	Co-linear
NY	co-linear	17	Co-linear	14.09	Co-linear
NY	co-linear	17	Co-linear	14.26	Co-linear
NY	co-linear	17	Co-linear	14.28	Co-linear
NY	co-linear	17	Co-linear	14.41	Co-linear
NY	co-linear	17	Co-linear	14.79	Co-linear
NY	co-linear	17	Co-linear	14.96	Co-linear
NY	co-linear	17	Co-linear	14.98	Co-linear
NY	co-linear	17	Co-linear	15.31	Co-linear
NY	co-linear	17	Co-linear	15.72	Co-linear
NY	co-linear	17	Co-linear	15.8	Co-linear
NY	co-linear	17	Co-linear	15.89	Co-linear
NY	co-linear	17	Co-linear	15.98	Co-linear
NY	co-linear	17	Co-linear	16.12	Co-linear
NY	co-linear	17	Co-linear	16.14	Co-linear
NY	co-linear	17	Co-linear	16.17	Co-linear
NY	co-linear	17	Co-linear	16.18	Co-linear
NY	co-linear	17	Co-linear	16.25	Co-linear
NY	co-linear	17	Co-linear	16.27	Co-linear
NY	co-linear	17	Co-linear	16.36	Co-linear
NY	co-linear	17	Co-linear	16.4	Co-linear
NY	co-linear	17	Co-linear	16.41	Co-linear
NY	co-linear	17	Co-linear	16.41	Co-linear
NY	co-linear	17	Co-linear	16.42	Co-linear
NY	co-linear	17	Co-linear	16.43	Co-linear
NY	co-linear	17	Co-linear	16.45	Co-linear
NY	co-linear	17	Co-linear	16.47	Co-linear
NY	co-linear	17	Co-linear	16.47	Co-linear
NY	co-linear	17	Co-linear	16.47	Co-linear
NY	co-linear	17	Co-linear	16.47	Co-linear
NY	co-linear	17	Co-linear	16.46	Co-linear
NY	co-linear	17	Co-linear	16.46	Co-linear
NY	co-linear	17	Co-linear	16.42	Co-linear
NY	co-linear	17	Co-linear	16.4	Co-linear
NY	co-linear	17	Co-linear	16.4	Co-linear
NY	co-linear	17	Co-linear	16.38	Co-linear
NY	co-linear	17	Co-linear	16.38	Co-linear
NY	co-linear	17	Co-linear	16.36	Co-linear
NY	co-linear	17	Co-linear	16.34	Co-linear
NY	co-linear	17	Co-linear	16.28	Co-linear
NY	co-linear	17	Co-linear	16.18	Co-linear
NY	co-linear	17	Co-linear	16.18	Co-linear
NY	co-linear	17	Co-linear	16.11	Co-linear
NY	co-linear	17	Co-linear	16.06	Co-linear
NY	co-linear	17	Co-linear	15.99	Co-linear
NY	co-linear	17	Co-linear	15.92	Co-linear
NY	co-linear	17	Co-linear	15.92	Co-linear
NY	co-linear	17	Co-linear	15.9	Co-linear
NY	co-linear	17	Co-linear	15.84	Co-linear
NY	co-linear	17	Co-linear	15.83	Co-linear
NY	co-linear	17	Co-linear	15.74	Co-linear
NY	co-linear	17	Co-linear	15.74	Co-linear
NY	co-linear	17	Co-linear	15.72	Co-linear
NY	co-linear	17	Co-linear	15.69	Co-linear
NY	co-linear	17	Co-linear	15.57	Co-linear
NY	co-linear	17	Co-linear	15.56	Co-linear
NY	co-linear	17	Co-linear	15.47	Co-linear
NY	co-linear	17	Co-linear	15.47	Co-linear
NY	co-linear	17	Co-linear	15.46	Co-linear
NY	co-linear	17	Co-linear	15.43	Co-linear
NY	co-linear	17	Co-linear	15.42	Co-linear
NY	co-linear	17	Co-linear	15.41	Co-linear
NY	co-linear	17	Terminal	15.34	CollTerm
NY	co-linear	17	Terminal	15.32	CollTerm
NY	co-linear	17	Terminal	15.32	CollTerm
NY	co-linear	17	Terminal	15.31	CollTerm
NY	co-linear	17	Terminal	15.2	CollTerm
NY	co-linear	17	Terminal	15.07	CollTerm
NY	co-linear	17	Terminal	14.97	CollTerm
NY	co-linear	17	Terminal	14.75	CollTerm
NY	co-linear	17	Terminal	14.48	CollTerm
NY	co-linear	17	Terminal	14.48	CollTerm
NY	co-linear	17	Terminal	14.47	CollTerm
NY	co-linear	17	Terminal	14.45	CollTerm
NY	co-linear	17	Terminal	14.41	CollTerm
NY	co-linear	17	Terminal	14.34	CollTerm
NY	co-linear	17	Terminal	14.31	CollTerm
NY	co-linear	17	Terminal	14.21	CollTerm
NY	co-linear	17	Terminal	14.16	CollTerm
NY	co-linear	17	Terminal	14.08	CollTerm
NY	co-linear	17	Terminal	14.06	CollTerm
NY	co-linear	17	Terminal	14.05	CollTerm
NY	co-linear	17	Terminal	13.62	CollTerm
NY	co-linear	17	Terminal	13.32	CollTerm
NY	co-linear	17	Terminal	13.22	CollTerm
NY	co-linear	17	Terminal	12.91	CollTerm
NY	co-linear	17	Terminal	12.7	CollTerm
NY	co-linear	17	Terminal	12.54	CollTerm
NY	co-linear	17	Terminal	12.48	CollTerm
NY	co-linear	17	Terminal	12.1	CollTerm
NY	co-linear	17	Terminal	11.67	CollTerm
NY	co-linear	17	Terminal	11.66	CollTerm
NY	co-linear	17	Terminal	11.64	CollTerm
NY	co-linear	17	Terminal	10.56	CollTerm
NY	co-linear	17	Terminal	10.09	CollTerm
NY	co-linear	17	Terminal	9.06	CollTerm
NY	co-linear	17	Terminal	8.37	CollTerm
NY	co-linear	17	Terminal	8.25	CollTerm
NY	co-linear	17	Terminal	8.06	CollTerm
NY	co-linear	17	Terminal	7.58	CollTerm
NY	co-linear	17	Terminal	5.56	CollTerm
NY	co-linear	17	Terminal	5.34	CollTerm
NY	co-linear	17	Terminal	4.84	CollTerm
NY	co-linear	17	Terminal	4.14	CollTerm
NY	co-linear	17	Terminal	3.99	CollTerm
NY	co-linear	17	Terminal	3.58	CollTerm
NY	co-linear	17	Terminal	3.49	CollTerm
NY	co-linear	17	Terminal	2.98	CollTerm
NY	co-linear	17	Terminal	2.93	CollTerm
NY	inversion	18	Terminal	2.61	Terminal
NY	inversion	18	Terminal	2.98	Terminal
NY	inversion	18	Terminal	3.25	Terminal
NY	inversion	18	Terminal	3.71	Terminal
NY	inversion	18	Terminal	3.87	Terminal
NY	inversion	18	Terminal	3.87	Terminal
NY	inversion	18	Terminal	3.99	Terminal
NY	inversion	18	Terminal	4.07	Terminal
NY	inversion	18	Terminal	4.26	Terminal
NY	inversion	18	Terminal	4.28	Terminal
NY	inversion	18	Terminal	4.6	Terminal
NY	inversion	18	Terminal	4.96	Terminal
NY	inversion	18	Terminal	5.16	Terminal
NY	inversion	18	Terminal	5.36	Terminal
NY	inversion	18	Terminal	5.72	Terminal
NY	inversion	18	Terminal	6.22	Terminal
NY	inversion	18	Terminal	6.22	Terminal
NY	inversion	18	Terminal	6.3	Terminal
NY	inversion	18	Terminal	7.32	Terminal
NY	inversion	18	Terminal	7.38	Terminal
NY	inversion	18	Terminal	7.47	Terminal
NY	inversion	18	Terminal	7.51	Terminal
NY	inversion	18	Terminal	7.64	Terminal
NY	inversion	18	Terminal	7.73	Terminal
NY	inversion	18	Inversion	8.29	Inversion
NY	inversion	18	Inversion	8.43	Inversion
NY	inversion	18	Inversion	11.02	Inversion
NY	inversion	18	Inversion	11.16	Inversion
NY	inversion	18	Inversion	11.21	Inversion
NY	inversion	18	Inversion	11.38	Inversion
NY	inversion	18	Inversion	13.05	Inversion
NY	inversion	18	Inversion	13.3	Inversion
NY	inversion	18	Inversion	13.5	Inversion
NY	inversion	18	Inversion	13.58	Inversion
NY	inversion	18	Inversion	13.9	Inversion
NY	inversion	18	Inversion	14.09	Inversion
NY	inversion	18	Inversion	14.6	Inversion
NY	inversion	18	Inversion	15.09	Inversion
NY	inversion	18	Inversion	15.11	Inversion
NY	inversion	18	Inversion	15.24	Inversion
NY	inversion	18	Inversion	15.35	Inversion
NY	inversion	18	Inversion	15.39	Inversion
NY	inversion	18	Inversion	15.7	Inversion
NY	inversion	18	Inversion	16.48	Inversion
NY	inversion	18	Inversion	16.66	Inversion
NY	inversion	18	Inversion	16.68	Inversion
NY	inversion	18	Inversion	16.7	Inversion
NY	inversion	18	Inversion	16.71	Inversion
NY	inversion	18	Inversion	16.85	Inversion
NY	inversion	18	Inversion	16.91	Inversion
NY	inversion	18	Inversion	17.16	Inversion
NY	inversion	18	Inversion	17.25	Inversion
NY	inversion	18	Inversion	17.26	Inversion
NY	inversion	18	Inversion	17.26	Inversion
NY	inversion	18	Inversion	17.27	Inversion
NY	inversion	18	Inversion	17.39	Inversion
NY	inversion	18	Inversion	17.83	Inversion
NY	inversion	18	Inversion	17.83	Inversion
NY	inversion	18	Inversion	17.86	Inversion
NY	inversion	18	Inversion	17.87	Inversion
NY	inversion	18	Inversion	18.17	Inversion
NY	inversion	18	Inversion	18.3	Inversion
NY	inversion	18	Inversion	18.32	Inversion
NY	inversion	18	Inversion	18.4	Inversion
NY	inversion	18	Inversion	18.43	Inversion
NY	inversion	18	Inversion	18.46	Inversion
NY	inversion	18	Inversion	18.51	Inversion
NY	inversion	18	Inversion	18.51	Inversion
NY	inversion	18	Inversion	18.54	Inversion
NY	inversion	18	Inversion	18.61	Inversion
NY	inversion	18	Inversion	18.65	Inversion
NY	inversion	18	Inversion	18.66	Inversion
NY	inversion	18	Inversion	18.67	Inversion
NY	inversion	18	Inversion	18.73	Inversion
NY	inversion	18	Inversion	18.74	Inversion
NY	inversion	18	Inversion	18.85	Inversion
NY	inversion	18	Inversion	19	Inversion
NY	inversion	18	Inversion	19.03	Inversion
NY	inversion	18	Inversion	19.05	Inversion
NY	inversion	18	Inversion	19.27	Inversion
NY	inversion	18	Inversion	19.31	Inversion
NY	inversion	18	Inversion	19.58	Inversion
NY	inversion	18	Inversion	19.66	Inversion
NY	inversion	18	Inversion	20.43	Inversion
NY	inversion	18	Inversion	20.62	Inversion
NY	inversion	18	Inversion	20.78	Inversion
NY	inversion	18	Inversion	20.1	Inversion
NY	inversion	18	Inversion	18.12	Inversion
NY	inversion	18	Inversion	18.1	Inversion
NY	inversion	18	Inversion	17.4	Inversion
NY	inversion	18	Inversion	15.94	Inversion
NY	inversion	18	Inversion	15.12	Inversion
NY	inversion	18	Inversion	12.55	Inversion
NY	inversion	18	Inversion	10.75	Inversion
NY	inversion	18	Inversion	8.66	Inversion
NY	inversion	18	Inversion	5.55	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0	Inversion
NY	inversion	18	Inversion	0.86	Inversion
NY	inversion	18	Inversion	0.97	Inversion
NY	inversion	18	Inversion	1.65	Inversion
NY	inversion	18	Inversion	1.72	Inversion
NY	inversion	18	Inversion	1.72	Inversion
NY	inversion	18	Inversion	2.11	Inversion
NY	inversion	18	Inversion	2.22	Inversion
NY	inversion	18	Inversion	2.22	Inversion
NY	inversion	18	Inversion	2.51	Inversion
NY	inversion	18	Inversion	2.67	Inversion
NY	inversion	18	Inversion	3.98	Inversion
NY	inversion	18	Inversion	4.41	Inversion
NY	inversion	18	Inversion	4.47	Inversion
NY	inversion	18	Inversion	4.73	Inversion
NY	inversion	18	Inversion	5.06	Inversion
NY	inversion	18	Inversion	5.17	Inversion
NY	inversion	18	Inversion	5.25	Inversion
NY	inversion	18	Inversion	4.94	Inversion
NY	inversion	18	Inversion	4.7	Inversion
NY	inversion	18	Inversion	4.7	Inversion
NY	inversion	18	Inversion	4.51	Inversion
NY	inversion	18	Inversion	4.14	Inversion
NY	inversion	18	Inversion	4.07	Inversion
NY	inversion	18	Inversion	4.02	Inversion
NY	inversion	18	Inversion	4.02	Inversion
NY	inversion	18	Inversion	4.01	Inversion
NY	inversion	18	Inversion	3.94	Inversion
NY	inversion	18	Inversion	3.78	Inversion
NY	inversion	18	Inversion	3.62	Inversion
NY	inversion	18	Inversion	3.62	Inversion
NY	inversion	18	Inversion	3.58	Inversion
NY	inversion	18	Inversion	3.57	Inversion
NY	inversion	18	Inversion	3.51	Inversion
NY	inversion	18	Inversion	3.44	Inversion
NY	inversion	18	Inversion	3.43	Inversion
NY	inversion	18	Inversion	3.43	Inversion
NY	inversion	18	Inversion	3.69	Inversion
NY	inversion	18	Inversion	3.81	Inversion
NY	inversion	18	Inversion	4.3	Inversion
NY	inversion	18	Inversion	4.39	Inversion
NY	inversion	18	Inversion	4.43	Inversion
NY	inversion	18	Inversion	4.67	Inversion
NY	inversion	18	Inversion	5.64	Inversion
NY	inversion	18	Inversion	6.6	Inversion
NY	inversion	18	Inversion	6.66	Inversion
NY	inversion	18	Inversion	6.92	Inversion
NY	inversion	18	Inversion	6.93	Inversion
NY	inversion	18	Inversion	6.94	Inversion
NY	inversion	18	Inversion	7.34	Inversion
NY	inversion	18	Inversion	7.39	Inversion
NY	inversion	18	Inversion	8.46	Inversion
NY	inversion	18	Inversion	8.98	Inversion
NY	inversion	18	Inversion	10.04	Inversion
NY	inversion	18	Inversion	10.9	Inversion
NY	inversion	18	Inversion	11.19	Inversion
NY	inversion	18	Inversion	11.22	Inversion
NY	inversion	18	Inversion	11.77	Inversion
NY	inversion	18	Inversion	11.96	Inversion
NY	inversion	18	Inversion	12.23	Inversion
NY	inversion	18	Inversion	12.38	Inversion
NY	inversion	18	Inversion	12.85	Inversion
NY	inversion	18	Inversion	12.85	Inversion
NY	inversion	18	Inversion	12.88	Inversion
NY	inversion	18	Inversion	12.88	Inversion
NY	inversion	18	Inversion	13.12	Inversion
NY	inversion	18	Inv-Adjacent	16.95	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.01	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.08	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.09	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.05	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.04	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.02	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.01	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.96	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.96	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.91	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.8	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.25	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.01	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	15.75	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	15.75	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	15.63	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	15.31	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	15.31	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	14	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	13.07	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	12.27	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	11.84	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	11.58	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	11.43	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	10.25	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	9.61	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	9.61	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	9.32	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	9.1	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.87	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.83	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.83	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.48	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.42	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.41	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.37	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.24	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	6.7	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	6.69	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.16	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.45	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.47	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	7.88	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	8.18	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	9.73	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	13.96	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	14.84	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	15.94	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	16.37	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	17.64	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	18.51	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	18.93	Inv-Adjacent
NY	inversion	18	Inv-Adjacent	19.66	Inv-Adjacent
NY	inversion	18	Terminal	20.26	Terminal
NY	inversion	18	Terminal	20.44	Terminal
NY	inversion	18	Terminal	20.44	Terminal
NY	inversion	18	Terminal	20.49	Terminal
NY	inversion	18	Terminal	20.49	Terminal
NY	inversion	18	Terminal	21.27	Terminal
NY	inversion	18	Terminal	21.49	Terminal
NY	inversion	18	Terminal	21.65	Terminal
NY	inversion	18	Terminal	21.74	Terminal
NY	inversion	18	Terminal	21.69	Terminal
NY	inversion	18	Terminal	21.53	Terminal
NY	inversion	18	Terminal	21.2	Terminal
NY	inversion	18	Terminal	21.19	Terminal
NY	inversion	18	Terminal	20.76	Terminal
NY	inversion	18	Terminal	20.64	Terminal
NY	inversion	18	Terminal	20.61	Terminal
NY	inversion	18	Terminal	20.45	Terminal
NY	inversion	18	Terminal	20.43	Terminal
NY	inversion	18	Terminal	20.31	Terminal
NY	inversion	18	Terminal	19.96	Terminal
NY	inversion	18	Terminal	19.47	Terminal
NY	inversion	18	Terminal	19.27	Terminal
NY	inversion	18	Terminal	19.27	Terminal
NY	inversion	18	Terminal	17.59	Terminal
NY	inversion	18	Terminal	17.33	Terminal
NY	inversion	18	Terminal	17.31	Terminal
NY	inversion	18	Terminal	16.49	Terminal
NY	inversion	18	Terminal	16.49	Terminal
NY	inversion	18	Terminal	16	Terminal
NY	co-linear	20	Terminal	6.14	CollTerm
NY	co-linear	20	Terminal	6.34	CollTerm
NY	co-linear	20	Terminal	6.34	CollTerm
NY	co-linear	20	Terminal	6.37	CollTerm
NY	co-linear	20	Terminal	6.39	CollTerm
NY	co-linear	20	Terminal	7.11	CollTerm
NY	co-linear	20	Terminal	7.15	CollTerm
NY	co-linear	20	Terminal	7.55	CollTerm
NY	co-linear	20	Terminal	7.58	CollTerm
NY	co-linear	20	Terminal	7.77	CollTerm
NY	co-linear	20	Terminal	7.81	CollTerm
NY	co-linear	20	Terminal	7.84	CollTerm
NY	co-linear	20	Terminal	7.94	CollTerm
NY	co-linear	20	Terminal	8.06	CollTerm
NY	co-linear	20	Terminal	8.07	CollTerm
NY	co-linear	20	Terminal	8.32	CollTerm
NY	co-linear	20	Terminal	8.64	CollTerm
NY	co-linear	20	Terminal	9.11	CollTerm
NY	co-linear	20	Terminal	9.52	CollTerm
NY	co-linear	20	Terminal	10.03	CollTerm
NY	co-linear	20	Terminal	10.26	CollTerm
NY	co-linear	20	Terminal	10.52	CollTerm
NY	co-linear	20	Terminal	10.68	CollTerm
NY	co-linear	20	Terminal	10.74	CollTerm
NY	co-linear	20	Terminal	11.69	CollTerm
NY	co-linear	20	Terminal	11.95	CollTerm
NY	co-linear	20	Terminal	12.13	CollTerm
NY	co-linear	20	Terminal	13.54	CollTerm
NY	co-linear	20	Terminal	13.66	CollTerm
NY	co-linear	20	Terminal	14.1	CollTerm
NY	co-linear	20	Terminal	14.42	CollTerm
NY	co-linear	20	Terminal	15.89	CollTerm
NY	co-linear	20	Terminal	17.13	CollTerm
NY	co-linear	20	Terminal	17.68	CollTerm
NY	co-linear	20	Terminal	17.9	CollTerm
NY	co-linear	20	Terminal	18.43	CollTerm
NY	co-linear	20	Terminal	18.68	CollTerm
NY	co-linear	20	Co-linear	18.71	Co-linear
NY	co-linear	20	Co-linear	18.99	Co-linear
NY	co-linear	20	Co-linear	19.29	Co-linear
NY	co-linear	20	Co-linear	19.59	Co-linear
NY	co-linear	20	Co-linear	20.2	Co-linear
NY	co-linear	20	Co-linear	20.43	Co-linear
NY	co-linear	20	Co-linear	21.2	Co-linear
NY	co-linear	20	Co-linear	21.39	Co-linear
NY	co-linear	20	Co-linear	21.48	Co-linear
NY	co-linear	20	Co-linear	21.5	Co-linear
NY	co-linear	20	Co-linear	21.54	Co-linear
NY	co-linear	20	Co-linear	21.53	Co-linear
NY	co-linear	20	Co-linear	21.15	Co-linear
NY	co-linear	20	Co-linear	20.95	Co-linear
NY	co-linear	20	Co-linear	20.84	Co-linear
