set map marker phys gen
GA 5 472 17.709106 97.496
GA 5 473 17.71624 97.496
GA 5 474 17.84485 98.966
GA 5 475 17.852555 98.966
GA 5 476 17.852558 98.966
GA 5 477 17.885365 98.966
GA 5 478 17.887104 98.966
GA 5 479 17.890105 98.966
GA 5 480 17.914495 98.966
GA 5 481 18.005131 101.167
GA 5 482 18.088938 101.167
GA 5 483 18.114218 101.167
GA 5 484 18.127177 101.167
GA 5 485 18.129065 101.167
GA 5 486 18.147183 101.167
GA 5 487 18.012758 101.897
GA 5 488 18.099662 101.897
GA 5 489 18.170172 101.897
GA 5 490 18.174735 101.897
GA 5 491 18.182027 101.897
GA 5 492 18.209168 101.897
GA 5 493 18.281582 103.368
GA 5 494 18.296162 103.368
GA 5 495 18.382732 103.368
GA 5 496 18.410504 103.368
GA 5 497 18.462601 103.368
GA 5 498 18.471872 103.368
GA 5 499 18.552002 104.838
GA 5 500 18.557003 104.838
GA 5 501 18.619003 106.309
GA 5 502 18.62 106.309
GA 5 503 18.624944 107.039
GA 5 504 18.65748 107.039
GA 5 505 18.63528 107.769
GA 5 506 18.703818 107.769
GA 5 507 18.751914 110.755
GA 5 508 18.784155 111.485
GA 5 509 18.849982 112.215
GA 5 510 18.87348 112.215
GA 5 511 18.890029 112.215
GA 5 512 18.912851 112.215
GA 5 513 18.953876 112.215
GA 5 514 18.95699 112.215
GA 5 515 18.97067 112.215
GA 5 516 18.973483 112.215
GA 5 517 19.00204 112.215
GA 5 518 19.026511 112.215
GA 5 519 19.027123 112.215
GA 5 520 18.833684 112.945
GA 5 521 18.894951 112.945
GA 5 522 19.040459 112.945
GA 5 523 19.059221 113.675
GA 5 524 19.280879 113.675
GA 5 525 19.074708 114.405
GA 5 526 19.182197 114.405
GA 5 527 19.305426 114.405
GA 5 528 19.363131 114.405
GA 5 529 19.364935 114.405
GA 5 530 19.392617 114.405
GA 5 531 19.579152 117.391
GA 5 532 19.658941 117.391
GA 5 533 19.705413 117.391
GA 5 534 19.720474 118.12
GA 5 535 19.746076 118.85
GA 5 536 19.808477 118.85
GA 5 537 19.806864 119.58
GA 5 538 19.806961 119.58
GA 5 539 19.853468 119.58
GA 5 540 19.939654 119.58
GA 5 541 19.973543 119.58
GA 5 542 20.028588 119.58
GA 5 543 20.070446 119.58
GA 5 544 20.078043 119.58
GA 5 545 20.08026 119.58
GA 5 546 20.086697 119.58
GA 5 547 20.100227 119.58
GA 5 548 20.161048 119.58
GA 5 549 20.168778 119.58
GA 5 550 20.172621 119.58
GA 5 551 20.547235 119.58
GA 5 552 20.579108 119.58
GA 5 553 20.588641 119.58
GA 5 554 20.635367 119.58
GA 5 555 19.919351 120.31
GA 5 556 20.153949 120.31
GA 5 557 21.079235999999995 130.165
GA 5 558 21.075802999999997 130.165
GA 5 559 21.144980999999994 133.926
GA 5 560 21.223311999999996 134.656
GA 5 561 21.344925999999994 137.642
GA 5 562 21.448323999999996 142.099
GA 5 563 22.033146999999996 145.085
GA 5 564 21.603028999999996 145.085
GA 5 565 21.595298999999994 145.085
GA 5 566 21.542753999999995 145.085
GA 5 567 21.541446999999994 145.085
GA 5 568 21.728776999999994 150.433
GA 5 569 21.728773999999994 150.433
GA 5 570 21.718980999999996 150.433
GA 5 571 21.708169999999996 150.433
GA 5 572 21.756341999999997 151.904
GA 5 573 21.773830999999994 153.375
GA 5 574 21.872948999999995 154.846
GA 5 575 22.477118999999995 163.84
GA 5 576 22.363705999999997 163.84
GA 5 577 22.344429999999996 163.84
GA 5 578 22.286084999999996 163.84
GA 5 579 22.250172999999997 163.84
GA 5 580 22.227243999999995 163.84
GA 5 581 22.220075999999995 163.84
GA 5 582 22.198568999999996 163.84
GA 5 583 22.170431999999995 163.84
GA 5 584 22.165147999999995 163.84
GA 6 1 0.105249 0
GA 6 2 0.040403 0.73
GA 6 3 0.083592 0.73
GA 6 4 0.091452 0.73
GA 6 5 0.148623 0.73
GA 6 6 0.161784 0.73
GA 6 7 0.171955 0.73
GA 6 8 0.232644 0.73
GA 6 9 0.249361 0.73
GA 6 10 0.256369 0.73
GA 6 11 0.275042 0.73
GA 6 12 0.290486 0.73
GA 6 13 0.322398 1.46
GA 6 14 0.341834 2.19
GA 6 15 0.45537300000000003 2.19
GA 6 16 0.455598 2.19
GA 6 17 0.503099 2.92
GA 6 18 0.50726 2.92
GA 6 19 0.52637 3.65
GA 6 20 0.601545 6.636
GA 6 21 0.625132 6.636
GA 6 22 0.633485 6.636
GA 6 23 0.651239 6.636
GA 6 24 0.734886 7.365
GA 6 25 0.737488 7.365
GA 6 26 0.84544299999999994 8.836
GA 6 27 0.871276 10.307
GA 6 28 0.888894 10.307
GA 6 29 0.896947 10.307
GA 6 30 0.899701 10.307
GA 6 31 0.951292 11.778
GA 6 32 0.962203 11.778
GA 6 33 1.093317 15.539
GA 6 34 1.097211 15.539
GA 6 35 1.195006 20.03
GA 6 36 1.317228 30.468
GA 6 37 1.349987 31.198
GA 6 38 1.368083 31.927
GA 6 39 1.384029 33.398
GA 6 40 1.483294 34.869
GA 6 41 1.483674 35.599
GA 6 42 1.475982 36.329
GA 6 43 1.4843 36.329
GA 6 44 1.548049 43.317
GA 6 45 7.0215630000000004 44.047
GA 6 46 4.683276 45.517
GA 6 47 5.180994 46.247
GA 6 48 6.193183 46.247
GA 6 49 6.304505 46.247
GA 6 50 3.056518 46.977
GA 6 51 4.009935 46.977
GA 6 52 4.063048 46.977
GA 6 53 4.798118 46.977
GA 6 54 4.808065 46.977
GA 6 55 6.395415 46.977
GA 6 56 8.427128 46.977
GA 6 57 8.764768 46.977
GA 6 58 10.557554 46.977
GA 6 59 11.486902 46.977
GA 6 60 11.810842 46.977
GA 6 61 11.856812 46.977
GA 6 62 12.194829 46.977
GA 6 63 13.868005 46.977
GA 6 64 14.249173 46.977
GA 6 65 1.601301 47.707
GA 6 66 1.921103 47.707
GA 6 67 1.936979 47.707
GA 6 68 2.309516 47.707
GA 6 69 2.347017 47.707
GA 6 70 2.421289 47.707
GA 6 71 2.44853 47.707
GA 6 72 2.462266 47.707
GA 6 73 2.528531 47.707
GA 6 74 2.580032 47.707
GA 6 75 2.669868 47.707
GA 6 76 2.814473 47.707
GA 6 77 2.919422 47.707
GA 6 78 2.976554 47.707
GA 6 79 3.02605 47.707
GA 6 80 3.127627 47.707
GA 6 81 3.165752 47.707
GA 6 82 3.245126 47.707
GA 6 83 3.339067 47.707
GA 6 84 3.847187 47.707
GA 6 85 3.869728 47.707
GA 6 86 3.983807 47.707
GA 6 87 4.00128 47.707
GA 6 88 4.001647 47.707
GA 6 89 4.047846 47.707
GA 6 90 4.049804 47.707
GA 6 91 4.076174 47.707
GA 6 92 4.082202 47.707
GA 6 93 4.109472 47.707
GA 6 94 4.14763 47.707
GA 6 95 4.147633 47.707
GA 6 96 4.148867 47.707
GA 6 97 4.152816 47.707
GA 6 98 4.266644 47.707
GA 6 99 4.279084 47.707
GA 6 100 4.317548 47.707
GA 6 101 4.323062 47.707
GA 6 102 4.326078 47.707
GA 6 103 4.432326 47.707
GA 6 104 4.51522 47.707
GA 6 105 4.554749 47.707
GA 6 106 4.632748 47.707
GA 6 107 4.668978 47.707
GA 6 108 4.682457 47.707
GA 6 109 4.756062 47.707
GA 6 110 4.778847 47.707
GA 6 111 4.8891540000000004 47.707
GA 6 112 4.89892 47.707
GA 6 113 4.915751 47.707
GA 6 114 4.916734 47.707
GA 6 115 4.984136 47.707
GA 6 116 5.017824 47.707
GA 6 117 5.089271 47.707
GA 6 118 5.110801 47.707
GA 6 119 5.180997 47.707
GA 6 120 5.209764 47.707
GA 6 121 5.295695 47.707
GA 6 122 5.347395 47.707
GA 6 123 5.398959 47.707
GA 6 124 5.404847 47.707
GA 6 125 5.414794 47.707
GA 6 126 5.440117 47.707
GA 6 127 5.463467 47.707
GA 6 128 5.50275 47.707
GA 6 129 5.597107 47.707
GA 6 130 5.656122 47.707
GA 6 131 5.7116 47.707
GA 6 132 5.716908 47.707
GA 6 133 5.722843 47.707
GA 6 134 5.733863 47.707
GA 6 135 5.735866 47.707
GA 6 136 5.753518 47.707
GA 6 137 5.781895 47.707
GA 6 138 5.796761 47.707
GA 6 139 5.819614 47.707
GA 6 140 5.821665 47.707
GA 6 141 5.869247 47.707
GA 6 142 5.897 47.707
GA 6 143 5.983854 47.707
GA 6 144 6.077757 47.707
GA 6 145 6.111018 47.707
GA 6 146 6.12331 47.707
GA 6 147 6.134924 47.707
GA 6 148 6.136584 47.707
GA 6 149 6.139443 47.707
GA 6 150 6.154675 47.707
GA 6 151 6.161447 47.707
GA 6 152 6.170339 47.707
GA 6 153 6.201761 47.707
GA 6 154 6.302042 47.707
GA 6 155 6.337251 47.707
GA 6 156 6.353053 47.707
GA 6 157 6.430461 47.707
GA 6 158 6.519424 47.707
GA 6 159 6.534871 47.707
GA 6 160 6.543843 47.707
GA 6 161 6.632994 47.707
GA 6 162 6.779196 47.707
GA 6 163 6.779242 47.707
GA 6 164 6.894244 47.707
GA 6 165 6.896555 47.707
GA 6 166 6.897109 47.707
GA 6 167 6.975439 47.707
GA 6 168 6.98817 47.707
GA 6 169 7.012346 47.707
GA 6 170 7.019139 47.707
GA 6 171 7.047822 47.707
GA 6 172 7.094235 47.707
GA 6 173 7.128661 47.707
GA 6 174 7.138345 47.707
GA 6 175 7.177629 47.707
GA 6 176 7.184338 47.707
GA 6 177 7.207124 47.707
GA 6 178 7.231741 47.707
GA 6 179 7.2492 47.707
GA 6 180 7.308874 47.707
GA 6 181 7.317125 47.707
GA 6 182 7.317835 47.707
GA 6 183 7.332768 47.707
GA 6 184 7.33676 47.707
GA 6 185 7.336763 47.707
GA 6 186 7.382617 47.707
GA 6 187 7.383238 47.707
GA 6 188 7.392111 47.707
GA 6 189 7.418085 47.707
GA 6 190 7.438113 47.707
GA 6 191 7.453883 47.707
GA 6 192 7.564768 47.707
GA 6 193 7.599161 47.707
GA 6 194 7.63198 47.707
GA 6 195 7.655374 47.707
GA 6 196 7.662254 47.707
GA 6 197 7.676387 47.707
GA 6 198 7.765872 47.707
GA 6 199 7.801173 47.707
GA 6 200 7.843046 47.707
GA 6 201 7.843543 47.707
GA 6 202 7.847086 47.707
GA 6 203 7.85143 47.707
GA 6 204 7.871567 47.707
GA 6 205 7.955552 47.707
GA 6 206 7.992613 47.707
GA 6 207 7.996837 47.707
GA 6 208 8.014925 47.707
GA 6 209 8.036437 47.707
GA 6 210 8.050296 47.707
GA 6 211 8.052492 47.707
GA 6 212 8.05734 47.707
GA 6 213 8.15128 47.707
GA 6 214 8.191125 47.707
GA 6 215 8.204718 47.707
GA 6 216 8.22379 47.707
GA 6 217 8.293971 47.707
GA 6 218 8.318002 47.707
GA 6 219 8.319153 47.707
GA 6 220 8.341847 47.707
GA 6 221 8.346461 47.707
GA 6 222 8.361915 47.707
GA 6 223 8.365746 47.707
GA 6 224 8.401796 47.707
GA 6 225 8.436997 47.707
GA 6 226 8.442561 47.707
GA 6 227 8.487687 47.707
GA 6 228 8.514686 47.707
GA 6 229 8.52116 47.707
GA 6 230 8.5718 47.707
GA 6 231 8.581129 47.707
GA 6 232 8.591202 47.707
GA 6 233 8.59601 47.707
GA 6 234 8.601803 47.707
GA 6 235 8.629845 47.707
GA 6 236 8.729566 47.707
GA 6 237 8.816952 47.707
GA 6 238 8.843176 47.707
GA 6 239 8.946492 47.707
GA 6 240 9.018546 47.707
GA 6 241 9.020086 47.707
GA 6 242 9.042669 47.707
GA 6 243 9.043418 47.707
GA 6 244 9.087206 47.707
GA 6 245 9.111061 47.707
GA 6 246 9.118712 47.707
GA 6 247 9.142866 47.707
GA 6 248 9.145126 47.707
GA 6 249 9.164983 47.707
GA 6 250 9.186576 47.707
GA 6 251 9.192422 47.707
GA 6 252 9.201905 47.707
GA 6 253 9.26949 47.707
GA 6 254 9.27216 47.707
GA 6 255 9.32181 47.707
GA 6 256 9.32309 47.707
GA 6 257 9.410577 47.707
GA 6 258 9.424917 47.707
GA 6 259 9.435697 47.707
GA 6 260 9.457076 47.707
GA 6 261 9.491339 47.707
GA 6 262 9.521003 47.707
GA 6 263 9.528597 47.707
GA 6 264 9.569464 47.707
GA 6 265 9.569799 47.707
GA 6 266 9.57107 47.707
GA 6 267 9.631905 47.707
GA 6 268 9.660951 47.707
GA 6 269 9.679507 47.707
GA 6 270 9.683093 47.707
GA 6 271 9.685023 47.707
GA 6 272 9.866028 47.707
GA 6 273 9.913229 47.707
GA 6 274 9.927509 47.707
GA 6 275 10.033298 47.707
GA 6 276 10.073212 47.707
GA 6 277 10.129784 47.707
GA 6 278 10.156393 47.707
GA 6 279 10.217407 47.707
GA 6 280 10.301829 47.707
GA 6 281 10.315266 47.707
GA 6 282 10.332444 47.707
GA 6 283 10.4411 47.707
GA 6 284 10.466509 47.707
GA 6 285 10.524386 47.707
GA 6 286 10.575803 47.707
GA 6 287 10.589721 47.707
GA 6 288 10.626523 47.707
GA 6 289 10.634831 47.707
GA 6 290 10.69664 47.707
GA 6 291 10.730035 47.707
GA 6 292 10.730488 47.707
GA 6 293 10.753499 47.707
GA 6 294 10.824622 47.707
GA 6 295 10.838005 47.707
GA 6 296 10.855363 47.707
GA 6 297 10.855366 47.707
GA 6 298 10.984117 47.707
GA 6 299 11.089497 47.707
GA 6 300 11.179893 47.707
GA 6 301 11.245865 47.707
GA 6 302 11.331489 47.707
GA 6 303 11.337606 47.707
GA 6 304 11.360996 47.707
GA 6 305 11.463681 47.707
GA 6 306 11.473931 47.707
GA 6 307 11.477372 47.707
GA 6 308 11.525621 47.707
GA 6 309 11.620441 47.707
GA 6 310 11.642293 47.707
GA 6 311 11.643614 47.707
GA 6 312 11.699917 47.707
GA 6 313 11.732489 47.707
GA 6 314 11.747789 47.707
GA 6 315 11.770799 47.707
GA 6 316 11.793499 47.707
GA 6 317 11.806827 47.707
GA 6 318 11.807248 47.707
GA 6 319 11.814263 47.707
GA 6 320 11.848332 47.707
GA 6 321 11.873496 47.707
GA 6 322 11.877198 47.707
GA 6 323 11.90072 47.707
GA 6 324 11.907375 47.707
GA 6 325 11.920296 47.707
GA 6 326 11.978536 47.707
GA 6 327 12.007247 47.707
GA 6 328 12.008002 47.707
GA 6 329 12.011768 47.707
GA 6 330 12.017533 47.707
GA 6 331 12.020421 47.707
GA 6 332 12.042835 47.707
GA 6 333 12.253798 47.707
GA 6 334 12.260509 47.707
GA 6 335 12.31194 47.707
GA 6 336 12.562216 47.707
GA 6 337 12.585985 47.707
GA 6 338 12.603335 47.707
GA 6 339 12.605807 47.707
GA 6 340 12.657372 47.707
GA 6 341 12.669748 47.707
GA 6 342 12.687538 47.707
GA 6 343 12.710837 47.707
GA 6 344 12.737087 47.707
GA 6 345 12.760448 47.707
GA 6 346 12.792638 47.707
GA 6 347 12.976358 47.707
GA 6 348 13.000522 47.707
GA 6 349 13.016247 47.707
GA 6 350 13.01625 47.707
GA 6 351 13.198255 47.707
GA 6 352 13.243051 47.707
GA 6 353 13.299602 47.707
GA 6 354 13.31606 47.707
GA 6 355 13.330991 47.707
GA 6 356 13.392608 47.707
GA 6 357 13.394981 47.707
GA 6 358 13.450491 47.707
GA 6 359 13.501198 47.707
GA 6 360 13.533262 47.707
GA 6 361 13.547846 47.707
GA 6 362 13.599361 47.707
GA 6 363 13.774707 47.707
GA 6 364 13.776291 47.707
GA 6 365 13.798706 47.707
GA 6 366 13.803015 47.707
GA 6 367 13.80445 47.707
GA 6 368 13.85601 47.707
GA 6 369 13.88148 47.707
GA 6 370 13.89635 47.707
GA 6 371 13.925513 47.707
GA 6 372 13.963249 47.707
GA 6 373 13.988049 47.707
GA 6 374 14.027004 47.707
GA 6 375 14.15096 47.707
GA 6 376 14.156101 47.707
GA 6 377 14.158379 47.707
GA 6 378 14.158885 47.707
GA 6 379 14.163259 47.707
GA 6 380 14.17983 47.707
GA 6 381 14.201805 47.707
GA 6 382 14.305711 47.707
GA 6 383 14.320203 47.707
GA 6 384 14.33557 47.707
GA 6 385 14.381053 47.707
GA 6 386 14.38152 47.707
GA 6 387 14.381799000000001 47.707
GA 6 388 14.414041 47.707
GA 6 389 14.432568 47.707
GA 6 390 14.435928 47.707
GA 6 391 14.478481 47.707
GA 6 392 3.445008 48.437
GA 6 393 5.50028 48.437
GA 6 394 5.846113 48.437
GA 6 395 7.792209 48.437
GA 6 396 8.420558 48.437
GA 6 397 8.545402 48.437
GA 6 398 9.397534 48.437
GA 6 399 9.835389 48.437
GA 6 400 9.898725 48.437
GA 6 401 9.913232 48.437
GA 6 402 10.452893 48.437
GA 6 403 10.596004 48.437
GA 6 404 11.907008 48.437
GA 6 405 12.13549 48.437
GA 6 406 12.218313 48.437
GA 6 407 12.306819 48.437
GA 6 408 12.332168 48.437
GA 6 409 14.486303 48.437
GA 6 410 14.48983 48.437
GA 6 411 14.570598 48.437
GA 6 412 14.174318 49.167
GA 6 413 14.512957 49.167
GA 6 414 14.532929 49.167
GA 6 415 14.576251 49.167
GA 6 416 14.606481 49.167
GA 6 417 14.614527 49.167
GA 6 418 7.232096 49.897
GA 6 419 14.637986 49.897
GA 6 420 14.665935 49.897
GA 6 421 14.677916 49.897
GA 6 422 14.716217 49.897
GA 6 423 14.597847 50.627
GA 6 424 14.815087 51.357
GA 6 425 14.909913 52.087
GA 6 426 14.92259 52.087
GA 6 427 14.947387 52.817
GA 6 428 14.947439 52.817
GA 6 429 14.949521 52.817
GA 6 430 14.949524 52.817
GA 6 431 14.949766 53.547
GA 6 432 15.004462 53.547
GA 6 433 15.016019 53.547
GA 6 434 15.052315 53.547
GA 6 435 15.036183 54.277
GA 6 436 15.071073 54.277
GA 6 437 15.116144 55.007
GA 6 438 15.186756 55.007
GA 6 439 15.187703 55.007
GA 6 440 15.205597 55.007
GA 6 441 15.224994 55.007
GA 6 442 15.297519 55.007
GA 6 443 15.307443 55.007
GA 6 444 15.365437 55.007
GA 6 445 15.431615 57.229
GA 6 446 15.438048 57.229
GA 6 447 15.439069 57.229
GA 6 448 15.459503 57.959
GA 6 449 15.494308 57.959
GA 6 450 15.503329 57.959
GA 6 451 15.544525 58.689
GA 6 452 15.641748 58.689
GA 6 453 15.651276 59.419
GA 6 454 15.638578 60.149
GA 6 455 15.69575 60.149
GA 6 456 15.711506 60.879
GA 6 457 15.715795 60.879
GA 6 458 15.722255 62.35
GA 6 459 15.724805 63.08
GA 6 460 15.734955 63.08
GA 6 461 15.745227 63.08
GA 6 462 15.776776 63.08
GA 6 463 15.806966 63.08
GA 6 464 15.815722 63.08
GA 6 465 15.833161 63.08
GA 6 466 15.840494 63.08
GA 6 467 15.904873 63.81
GA 6 468 15.91296 64.539
GA 6 469 15.925533 65.269
GA 6 470 15.933718 65.269
GA 6 471 15.939732 65.269
GA 6 472 15.946531 65.269
GA 6 473 15.954313 65.999
GA 6 474 15.994903 65.999
GA 6 475 16.058544 66.729
GA 6 476 16.077944 67.459
GA 6 477 16.129817 67.459
GA 6 478 16.29234 68.93
GA 6 479 16.414403 69.66
GA 6 480 16.420145 69.66
GA 6 481 16.433612 69.66
GA 6 482 16.473195 71.131
GA 6 483 16.47654 71.131
GA 6 484 16.501401 71.131
GA 6 485 16.542669 71.131
GA 6 486 16.555693 71.131
GA 6 487 16.557938 71.131
GA 6 488 16.570207 71.861
GA 6 489 16.593733 71.861
GA 6 490 16.605012 71.861
GA 6 491 16.640534 73.331
GA 6 492 16.772855 74.061
GA 6 493 16.789473 74.061
GA 6 494 16.790493 74.061
GA 6 495 16.817563 74.061
GA 6 496 16.833586 74.061
GA 6 497 16.869531 74.791
GA 6 498 16.876463 74.791
GA 6 499 16.878278 74.791
GA 6 500 16.946538 75.521
GA 6 501 16.975544 75.521
GA 6 502 16.991165 75.521
GA 6 503 17.011492 75.521
GA 6 504 17.001881 76.251
GA 6 505 17.011495 76.251
GA 6 506 17.072625 76.981
GA 6 507 17.084039 77.711
GA 6 508 17.094383 77.711
GA 6 509 17.110207 77.711
GA 6 510 17.120289 78.441
GA 6 511 17.125338 78.441
GA 6 512 17.135695 78.441
GA 6 513 17.175797 79.171
GA 6 514 17.213116 79.171
GA 6 515 17.213643 79.171
GA 6 516 17.238443 79.171
GA 6 517 17.24086 79.171
GA 6 518 17.242144 79.171
GA 6 519 17.287551 79.171
GA 6 520 17.313908 79.171
GA 6 521 17.34401 79.171
GA 6 522 17.369441 79.171
GA 6 523 17.37176 79.171
GA 6 524 17.373104 79.171
GA 6 525 17.373107 79.171
GA 6 526 17.432097 79.171
GA 6 527 17.465218 79.171
GA 6 528 17.554734 80.641
GA 6 529 17.562899 80.641
GA 6 530 17.563338 80.641
GA 6 531 17.564833 80.641
GA 6 532 17.591953 80.641
GA 6 533 17.592203 80.641
GA 6 534 17.628237 80.641
GA 6 535 17.691826 82.101
GA 6 536 17.699891 82.831
GA 6 537 17.713889000000002 83.561
GA 6 538 17.740027 83.561
GA 6 539 17.740733 83.561
GA 6 540 17.753991 83.561
GA 6 541 17.754211 83.561
GA 6 542 17.755419 83.561
GA 6 543 17.770643 83.561
GA 6 544 17.810715 83.561
GA 6 545 17.816603 83.561
GA 6 546 17.817454 83.561
GA 6 547 17.826346 83.561
GA 6 548 17.830318 83.561
GA 6 549 17.838204 83.561
GA 6 550 17.799878 84.291
GA 6 551 17.950352 84.291
GA 6 552 17.950591 84.291
GA 6 553 17.958634 84.291
GA 6 554 17.959108 84.291
GA 6 555 17.972913 84.291
GA 6 556 17.982289 84.291
GA 6 557 18.02936 84.291
GA 6 558 18.085312 85.021
GA 6 559 18.095051 85.021
GA 6 560 18.12393 85.021
GA 6 561 18.124368 85.021
GA 6 562 18.133385 85.021
GA 6 563 18.13565 85.021
GA 6 564 18.383544 85.021
GA 6 565 18.388298 85.021
GA 6 566 18.181703 85.751
GA 6 567 18.230135 85.751
GA 6 568 18.233315 85.751
GA 6 569 18.233627 85.751
GA 6 570 18.257134 85.751
GA 6 571 18.287837 85.751
GA 6 572 18.35877 85.751
GA 6 573 18.186311 86.481
GA 6 574 18.260954 86.481
GA 6 575 18.301305 86.481
GA 6 576 18.350449 86.481
GA 6 577 18.479146 88.682
GA 6 578 18.48166 88.682
GA 6 579 18.482611 88.682
GA 6 580 18.497412 88.682
GA 6 581 18.500407 88.682
GA 6 582 18.500782 88.682
GA 6 583 18.547087 88.682
GA 6 584 18.498248 89.412
GA 6 585 18.572574 89.412
GA 6 586 18.601249 89.412
GA 6 587 18.613373 89.412
GA 6 588 18.617564 89.412
GA 6 589 18.768715 89.412
GA 6 590 18.699812 90.882
GA 6 591 18.741776 92.342
GA 6 592 18.845267 92.342
GA 6 593 18.879627 92.342
GA 6 594 18.894722 93.072
GA 6 595 18.906073 93.072
GA 6 596 18.922432 93.072
GA 6 597 19.03653 94.543
GA 6 598 19.107438 94.543
GA 6 599 19.195915 96.013
GA 6 600 19.203742 96.013
GA 6 601 19.203745 96.013
GA 6 602 19.210312 96.013
GA 6 603 19.225144 96.013
GA 6 604 19.225848 96.013
GA 6 605 19.25357 96.013
GA 6 606 19.268308 96.013
GA 6 607 19.273632 96.013
GA 6 608 19.313485 96.743
GA 6 609 19.333921 96.743
GA 6 610 19.342097 96.743
GA 6 611 19.344852 96.743
GA 6 612 19.384296 97.473
GA 6 613 19.389936 97.473
GA 6 614 19.412338 97.473
GA 6 615 19.429473 97.473
GA 6 616 19.555821 98.944
GA 6 617 19.557552 98.944
GA 6 618 19.580298 98.944
GA 6 619 19.808081 100.415
GA 6 620 19.962859 101.885
GA 6 621 19.97172 101.885
GA 6 622 19.971723 101.885
GA 6 623 20.05758 101.885
GA 6 624 20.057583 101.885
GA 6 625 20.206165 102.615
GA 6 626 20.235849 102.615
GA 6 627 20.349603 104.086
GA 6 628 20.628514 106.309
GA 6 629 20.920689 108.531
GA 6 630 20.920851 108.531
GA 6 631 20.92189 108.531
GA 6 632 21.71226 111.484
GA 6 633 22.009441 115.94
GA 6 634 22.27122 115.94
GA 6 635 22.332734 115.94
GA 6 636 23.022229 115.94
GA 7 1 0.115759 0
GA 7 2 0.089579 0.7300000000000182
GA 7 3 0.08205 0.7300000000000182
GA 7 4 0.037027 0.7300000000000182
GA 7 5 0.022662 0.7300000000000182
GA 7 6 0 1.460000000000008
GA 7 7 0.186562 9.588000000000022
GA 7 8 0.222651 10.318000000000012
GA 7 9 0.151476 10.318000000000012
GA 7 10 0.23017 11.048000000000002
GA 7 11 0.270807 14.809000000000026
GA 7 12 0.260562 14.809000000000026
GA 7 13 0.355188 17.761000000000024
GA 7 14 0.419802 19.232000000000014
GA 7 15 0.523356 21.454000000000008
GA 7 16 0.513965 21.454000000000008
GA 7 17 0.738391 27.533000000000015
GA 7 18 0.885581 32.88200000000002
GA 7 19 3.466323 51.82100000000001
GA 7 20 3.462613 51.82100000000001
GA 7 21 3.430412 51.82100000000001
GA 7 22 3.414124 51.82100000000001
GA 7 23 3.377822 51.82100000000001
GA 7 24 3.371012 51.82100000000001
GA 7 25 3.339852 51.82100000000001
GA 7 26 3.306711 51.82100000000001
GA 7 27 3.297237 51.82100000000001
GA 7 28 3.280243 51.82100000000001
GA 7 29 3.236626 51.82100000000001
GA 7 30 3.173627 51.82100000000001
GA 7 31 3.170258 51.82100000000001
GA 7 32 3.136747 51.82100000000001
GA 7 33 3.052322 51.82100000000001
GA 7 34 3.03849 51.82100000000001
GA 7 35 3.03499 51.82100000000001
GA 7 36 3.034987 51.82100000000001
GA 7 37 3.01716 51.82100000000001
GA 7 38 2.99722 51.82100000000001
GA 7 39 2.883788 51.82100000000001
GA 7 40 2.881489 51.82100000000001
GA 7 41 2.752735 51.82100000000001
GA 7 42 2.752732 51.82100000000001
GA 7 43 2.752596 51.82100000000001
GA 7 44 2.746489 51.82100000000001
GA 7 45 2.733771 51.82100000000001
GA 7 46 2.708505 51.82100000000001
GA 7 47 2.703291 51.82100000000001
GA 7 48 2.675714 51.82100000000001
GA 7 49 2.650662 51.82100000000001
GA 7 50 2.649136 51.82100000000001
GA 7 51 2.620913 51.82100000000001
GA 7 52 2.601989 51.82100000000001
GA 7 53 2.585966 51.82100000000001
GA 7 54 2.572256 51.82100000000001
GA 7 55 2.537992 51.82100000000001
GA 7 56 2.523802 51.82100000000001
GA 7 57 2.491047 51.82100000000001
GA 7 58 2.471133 51.82100000000001
GA 7 59 2.442726 51.82100000000001
GA 7 60 2.42189 51.82100000000001
GA 7 61 2.376933 51.82100000000001
GA 7 62 2.350111 51.82100000000001
GA 7 63 2.274344 51.82100000000001
GA 7 64 2.230485 51.82100000000001
GA 7 65 2.114396 51.82100000000001
GA 7 66 2.056671 51.82100000000001
GA 7 67 1.98178 51.82100000000001
GA 7 68 1.971303 51.82100000000001
GA 7 69 1.33713 51.82100000000001
GA 7 70 3.655569 52.551000000000016
GA 7 71 3.605007 52.551000000000016
GA 7 72 3.589083 52.551000000000016
GA 7 73 3.579522 52.551000000000016
GA 7 74 3.553413 52.551000000000016
GA 7 75 3.529883 52.551000000000016
GA 7 76 3.507121 52.551000000000016
GA 7 77 4.143717 54.021000000000015
GA 7 78 4.091412 54.021000000000015
GA 7 79 4.010564 54.021000000000015
GA 7 80 3.978175 54.021000000000015
GA 7 81 3.974278 54.021000000000015
GA 7 82 3.957964 54.021000000000015
GA 7 83 3.917501 54.021000000000015
GA 7 84 3.889571 54.021000000000015
GA 7 85 3.87307 54.021000000000015
GA 7 86 3.796124 54.021000000000015
GA 7 87 3.791311 54.021000000000015
GA 7 88 3.791308 54.021000000000015
GA 7 89 3.78615 54.021000000000015
GA 7 90 3.771967 54.021000000000015
GA 7 91 3.763464 54.021000000000015
GA 7 92 3.747601 54.021000000000015
GA 7 93 4.272595 54.75100000000002
GA 7 94 4.271193 54.75100000000002
GA 7 95 4.260035 54.75100000000002
